ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1418759857,estado-de-méxico,teoloyucan,https://terreno.metroscubicos.com/MLM-1418759857-teoloyucan-_JM,"$14,000,000",Teoloyucan,AgrÃ­cola Santo TomÃ¡s,23500 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1414386891,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1414386891-terreno-en-san-miguel-totocuitlapilco-metepec-_JM,"$11,800,000",Metepec,San Miguel Totocuitlapilco,4700 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1401123428,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1401123428-terreno-en-venta-bosques-del-lago-_JM,"$4,950,000",CuautitlÃ¡n Izcalli,Bosques Del Lago,960 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1393985811,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1393985811-terreno-venta-tepotzotlan-_JM,"$3,400,000",Tepotzotlan,Santiago Cuautlalpan,4000 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1416252019,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1416252019-terreno-en-venta-de-900-m2-en-tlalpan-ciudad-de-mexico-_JM,"$3,129,000",Tlalpan,San Miguel Xicalco,894 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
880404518,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-880404518-terreno-cespuela-y-carretera-paseo-bicentenario-sup-205-ha-_JM,$900,Tecámac,Los Reyes Acozac,2050000 m²,,,,,,,,,,,,,,,,,,Tierra,,,,Regular,,,,,,,
1368354915,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1368354915-terreno-en-venta-en-bosque-real-huixquilucan-edomex-_JM,"$11,000,000",Huixquilucan,Bosque Real,486 mÂ²,,,,,,,,,,,,,,,,,,Asfalto,,,,,,,,,,,
1323985652,estado-de-méxico,terrenos,https://terreno.metroscubicos.com/MLM-1323985652-terrenos-en-venta-en-club-de-golf-los-encinos-lerma-_JM,"U$S1,100,000",Lerma,Club de Golf los Encinos,1200 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
936056860,estado-de-méxico,espectacular,https://terreno.metroscubicos.com/MLM-936056860-espectacular-terreno-en-soyaniquilpan-ideal-para-desarrolladores-_JM,"$6,735,000",Soyaniquilpan De JuÃ¡rez,San JosÃ© Deguedo,22755 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1420279083,estado-de-méxico,excelente,https://terreno.metroscubicos.com/MLM-1420279083-excelente-oportunidad-gran-terreno-se-vende-_JM,"$5,500,000",Ixtapaluca,Residencial Ayotla,3200 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,Irregular,,,,,,,
1399697500,estado-de-méxico,terrenos,https://terreno.metroscubicos.com/MLM-1399697500-terrenos-en-venta-bosque-real-_JM,"$14,799,985",Huixquilucan,Bosque Real,557 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1394996182,estado-de-méxico,lote,https://terreno.metroscubicos.com/MLM-1394996182-lote-en-venta-en-valle-de-bravo-22-811nc-_JM,"$38,000,000",Estado De MÃ©xico,Valle De Bravo,22399 mÂ²,,,,,,,,,,,,,,,,,,Ripio,,,,,,,,,,,
1380441470,estado-de-méxico,aproveche,https://terreno.metroscubicos.com/MLM-1380441470-aproveche-terreno-en-villa-del-carbon-san-martin-_JM,"$16,500,000",Villa Del CarbÃ³n,San MartÃ­n Cachihuapan,51900 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,Irregular,,,,,,,
1339157261,estado-de-méxico,26380,https://terreno.metroscubicos.com/MLM-1339157261-26380-_JM,"$5,600,000",AtizapÃ¡n De Zaragoza,14 De Diciembre,860 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
906403104,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-906403104-terreno-en-venta-_JM,"$25,000,000",Valle De Bravo,Valle De Bravo,3058 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1412166588,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1412166588-terreno-san-pedro-totoltepec-_JM,"$320,000",Toluca,San Pedro Totoltepec,200 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1380498412,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1380498412-terreno-en-venta-sexta-seccion-lomas-verdes-_JM,"$5,366,088",Naucalpan,Lomas Verdes 6a SecciÃ³n,335 mÂ²,,,,,,,2000 MXN,,,,,,,,,,,Otro,10 m,27 m,,Irregular,,,,,,,
953251666,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-953251666-terreno-con-grandes-dimensiones-sobre-av-hidalgo-_JM,"$72,000,000",Cuautitlán Izcalli,Lago De Guadalupe,17248 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1323245235,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1323245235-terreno-en-venta-atencion-desarrolladores-e-inversionistas-_JM,"$9,500,000",TecÃ¡mac,San Pedro Potzohuacan,4928 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1303914971,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1303914971-terreno-en-venta-soyaniquilpan-de-juarez-_JM,"$30,375,000",Soyaniquilpan De JuÃ¡rez,Palos Altos,13.5 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
792911523,estado-de-méxico,venta,https://terreno.metroscubicos.com/MLM-792911523-venta-de-terreno-en-apaxco-edomex-de-13-hectareas-uso-de-suelo-mixto-_JM,"$57,600,000",Apaxco,PÃ©rez De Galeana,120000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
941260603,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-941260603-terreno-en-venta-santa-barbara-cuautitlan-_JM,"$33,000,000",Cuautitlán Izcalli,Santa Bárbara,33000 m²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1407707592,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1407707592-terreno-100-comercial-_JM,"$18,480,000",Zapopan,Jardines De Nuevo MÃ©xico,2870.9 mÂ²,,,,,,,,,,,,,,,,,,Otro,45 m,63.77 m,,Irregular,,,,,,,
1405250815,estado-de-méxico,vendo,https://terreno.metroscubicos.com/MLM-1405250815-vendo-terreno-de-1-ha-cerca-aeropuerto-toluca-_JM,"$1,500",Toluca,De Canaleja,10000 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
1401333839,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1401333839-terreno-en-venta-para-desarrollo-totalmente-plano-en-zona-de-ranchos-con-todos-los-servicios-y-hermosas-vistas-_JM,"$28,588,500",Valle De Bravo,Cerro Gordo,31765 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1380422694,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1380422694-terreno-en-preventa-en-bosque-real-_JM,"$6,065,000",Huixquilucan,Conjunto Urbano Bosque Real,303.25 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,Regular,,,,,,,
824721902,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-824721902-terreno-comercial-en-venta-san-vicente-chicoloapan-_JM,"$4,000,000",Chicoloapan,San Vicente Chicoloapan de JuÃ¡rez Centro,2503 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1388999750,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-1388999750-terreno-en-venta-en-condado-del-valle-metepec-_JM,"$2,360,000",Metepec,AgrÃ­cola Alvaro ObregÃ³n,238 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
941309057,estado-de-méxico,terreno,https://terreno.metroscubicos.com/MLM-941309057-terreno-en-venta-en-villa-nicolas-romero-san-jose-del-vidrio-_JM,$750,NicolÃ¡s Romero,San JosÃ© El Vidrio,38020 mÂ²,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,
879498201,estado-de-méxico,5277,https://terreno.metroscubicos.com/MLM-879498201-5277-m2-a-15-min-de-santa-fe-_JM,"$9,000,000",Huixquilucan,La CaÃ±ada,5277 mÂ²,,,,,,,,,,,,,,,,,,Asfalto,,,,,,,,,,,
