ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Antigüedad,Orientación,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Ambientes,Cantidad de pisos,OrientaciÃ³n,Bodegas,Tipo de casa,Tipo de propiedad,Número de piso de la unidad,Disposición,Departamentos por piso,Acceso,Forma del terreno,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Disposición del lote
936203345,tlaxcala,casa,https://casa.metroscubicos.com/MLM-936203345-casa-venta-hipodromo-condesa-tlaxcala-_JM,"$45,000,000",Cuauhtémoc,Condesa,577 m²,121 m²,4,2,7,0 años,,,,,,,2,,1,,,,,,,,,,,
1383088628,tlaxcala,mrln,https://casa.metroscubicos.com/MLM-1383088628-mrln-casa-venta-en-la-noria-apizaco-tlaxcala-_JM,"$246,000",Apizaco,La Noria,75 m²,43 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
1359571753,tlaxcala,venta,https://casa.metroscubicos.com/MLM-1359571753-venta-de-casa-estilo-europeo-amueblada-_JM,"$8,200,000",Nativitas,Nativitas,328.47 m²,303.99 m²,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,
1416226374,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1416226374-casa-en-venta-club-de-golf-hacienda-soltepec-huamantla-tlaxcala-_JM,"$2,750,000",Huamantla,San Francisco,495 m²,141 m²,3,2,2,5 años,,,,,,,,,,,,,,,,,,,,
1396049116,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1396049116-casa-en-venta-con-acabados-residenciales-_JM,"$3,450,000",Tlaxcala,Loma Bonita,200 m²,264.47 m²,2,3,3,4 años,,,,,,,,,,,,,,,,,,,,
1390366606,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1390366606-casa-en-tlaxcala-centrica-ya-escasos-metros-de-rio-_JM,"$2,350,000",Xaltocan,La AscensiÃ³n Huizcolotepec,1250 mÂ²,200 mÂ²,,,,,,,,,,,,,,,,,,,,,,,,
1408230194,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1408230194-casa-en-venta-en-san-diego-metepec-_JM,"$2,800,000",Tlaxcala,San Diego Metepec,192 mÂ²,263 mÂ²,,,2,,,,4,5,1 aÃ±os,10,,,,,,,,,,,,,,
1405847888,tlaxcala,rodeada,https://casa.metroscubicos.com/MLM-1405847888-rodeada-de-abundante-vegetaciontambien-cuenta-con-bellos-paisajes-cercanos-para-realizar-un-paseo-o-simplemente-admirar-la-naturaleza-_JM,"$1,350,000",Yauhquemehcan,Santa María Atlihuetzian,203 m²,95 m²,1,1,,,,,,,,,,,,,,,,,,,,,,
1414436426,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1414436426-casa-en-venta-en-val-quirico-nativitas-tlaxcala-en-km-2-carretera-a-xoxtla-santa-maria-nativitas-_JM,"$8,200,000",Nativitas,Nativitas,328 m²,303 m²,3,2,2,1 años,,,,,,,,,,,,,,,,,,,,
1416316109,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1416316109-casa-en-venta-en-tizatlan-tlaxcala-_JM,"$3,500,000",Tlaxcala,San Esteban Tizatlan,320 m²,371 m²,3,2,1,18 años,,,,,,,,,,,,,,,,,,,,
927140685,tlaxcala,casa,https://casa.metroscubicos.com/MLM-927140685-casa-en-venta-en-santa-anita-huiloac-apizaco-tlaxcala-_JM,"$1,190,000",Apizaco,Santa Anita Huiloac,115 m²,125 m²,2,1,2,5 años,,,,,,,,,,,,,,,,,,,,
1367660992,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1367660992-casa-sola-en-venta-san-sebastian-_JM,"$1,400,000",Huamantla,San Sebastián,118 m²,176 m²,3,2,,0 años,,,,,,,,,,,,,,,,,,,,
1385534439,tlaxcala,mrln,https://casa.metroscubicos.com/MLM-1385534439-mrln-casa-venta-en-la-rosa-calpulalpan-tlaxcala-_JM,"$290,880",Calpulalpan,Calpulalpan,120 mÂ²,39 mÂ²,,,1,,,,2,1,,,,,,,,,,,,,,,,
1378951659,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1378951659-casa-en-venta-de-una-planta-en-el-barrio-de-tlaxcala-san-c-_JM,"$2,800,000",San Cristóbal De Las Casas,Tlaxcala,204 m²,204 m²,2,1,1,0 años,,,,,,3,,,,,,,,,,,,,,
1397224696,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1397224696-casa-en-venta-apizaco-tlaxcala-_JM,"$1,870,000",Apizaco,Emilio Sanchez Piedras,200 m²,275 m²,4,1,5,26 años,,,,,,6,,,,,,,,,,,,,,
1390399044,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1390399044-casa-autosustentable-en-tlaxcala-con-amplio-jardin-_JM,"$3,700,000",Apetatitlán De A Carbajal,San Matías Tepetomatitlan,1000 m²,320 m²,4,4,,,,,,,,,2,,,,,,,,,,,,,
932666916,tlaxcala,casa,https://casa.metroscubicos.com/MLM-932666916-casa-en-preventa-en-tetla-_JM,"$1,080,000",Tetla de la Solidaridad,Actipac,67 mÂ²,105 mÂ²,,,1,,,,3,1,0 aÃ±os,5,,,,,,,,,,,,,,
924343165,tlaxcala,amplia,https://casa.metroscubicos.com/MLM-924343165-amplia-casa-en-venta-con-local-y-departamento-adicional-_JM,"$2,400,000",Yauhquemehcan,Santa María Atlihuetzian,416 m²,300 m²,4,2,2,20 años,,,,,,,,,,,,,,,,,,,,
1422120286,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1422120286-casa-en-venta-xaloztoctlaxcala-_JM,"$1,900,000",Xaloztoc,Texmola,1200 mÂ²,225 mÂ²,,,,,,,4,1,4 aÃ±os,,,,,,,,,,,,,,,
1390379553,tlaxcala,venta,https://casa.metroscubicos.com/MLM-1390379553-venta-de-casa-ubicacion-centrica-_JM,"$1,600,000",Tlaxcala,La Magdalena Tlaltelulco,586 mÂ²,,,,,,,,2,1,,,1,,,,,,,,,,,,,
1414450154,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1414450154-casa-en-venta-en-val-quirico-nativitas-tlaxcala-en-carretera-a-xoxtla-_JM,"$18,000,000",Nativitas,Nativitas,450 m²,440 m²,4,4,2,1 años,,,,,,,,,,,,,,,,,,,,
1401931608,tlaxcala,mrln,https://casa.metroscubicos.com/MLM-1401931608-mrln-casa-venta-en-san-martin-de-porres-apizaco-tlaxcala-_JM,"$335,760",Apizaco,San Martín De Porres,106 m²,59 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
919145131,tlaxcala,casa,https://casa.metroscubicos.com/MLM-919145131-casa-en-venta-en-parque-tlaxcala-lomas-de-angelopolis-iii-_JM,"$2,900,000",San Andrés Cholula,Lomas de Angelópolis,178 m²,136 m²,1,1,2,1 años,,,,,,3,,,,,,,,,,,,,,
1390404025,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1390404025-casa-en-venta-de-una-planta-en-el-barrio-de-tlaxcala-san-cristobal-de-las-casas-_JM,"$2,800,000",San Cristóbal De Las Casas,Tlaxcala,204 m²,204 m²,2,1,,,,,,,,,,,,,,,,,,,,,,
1408174501,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1408174501-casa-en-venta-en-san-diego-_JM,"$2,300,000",Tlaxcala,San Diego Metepec,192 m²,220 m²,3,2,1,1 años,,,,,,6,,,,,,,,,,,,,,
1387779680,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1387779680-casa-sola-en-venta-apizaco-_JM,"$4,400,000",Apizaco,Apizaco Celulosa,1485 m²,800 m²,5,6,,0 años,,,,,,,,,,,,,,,,,,,,
1416227233,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1416227233-casa-en-venta-en-tlaxcala-_JM,"$1,500,000",Tlaxcala,Miraflores,150 m²,192 m²,5,2,2,1 años,,,,,,,,,,,,,,,,,,,,
924444907,tlaxcala,casa,https://casa.metroscubicos.com/MLM-924444907-casa-amplia-cerca-de-la-cdm-en-venta-_JM,"$1,200,000",Nanacamilpa De Mariano Arista,Nanacamilpa,279 m²,280 m²,3,1,10,10 años,,,,,,,,,,,,,,,,,,,,
1351380789,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1351380789-casa-en-venta-_JM,"$1,590,000",Apetatitlán De A Carbajal,San Matías Tepetomatitlan,425.64 m²,232.78 m²,4,4,2,10 años,Norte,0 MXN,,,,4,2,,,,,,,,,,,,,
1418456567,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1418456567-casa-en-venta-en-el-fraccionamiento-tierra-y-libertad-huamantla-tlaxcala-_JM,"$995,000",Tlaxcala,Huamantla,127 m²,86 m²,3,1,,,,,,,,,,,,,,,,,,,,,,
1392090300,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1392090300-casa-en-apizaquito-tlaxcala-fraccionamiento-coporo-y-cedro-azul-jsr-_JM,"$323,700",Apizaco,San Luis Apizaquito,115 m²,55 m²,2,1,1,13 años,Norte,0 MXN,,,,,1,,,,,,,,,,,,,
1385516400,tlaxcala,mrln,https://casa.metroscubicos.com/MLM-1385516400-mrln-casa-venta-en-malinche-el-alto-tlaxcala-mex-_JM,"$291,540",Chiautempan,El Alto,96 m²,55 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
1416245775,tlaxcala,se,https://casa.metroscubicos.com/MLM-1416245775-se-vende-casa-en-santa-isabel-xiloxoxtla-tlaxcala-_JM,"$700,000",Acuamanala De Miguel Hidalgo,Chimalpa,68 mÂ²,78 mÂ²,,,1,,,,3,1,13 aÃ±os,,,,,,,,,,,,,,,
1385532785,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1385532785-casa-sola-en-venta-barrio-san-sebastian-_JM,"$1,350,000",Tlaxcala,Huamantla,120 m²,200 m²,4,2,,12 años,,,,,,,,,,,,,,,,,,,,
1405750741,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1405750741-casa-sola-en-venta-loma-bonita-_JM,"$820,000",Tlaxcala,Loma Bonita,90 m²,70 m²,2,1,,34 años,,,,,,,,,,,,,,,,,,,,
1416233474,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1416233474-casa-en-venta-en-la-magdalena-tlaltelulco-tlaxcala-_JM,"$1,250,000",La Magdalena Tlaltelulco,Tecpa Morales,74 mÂ²,154 mÂ²,,,1,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
1408217261,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1408217261-casa-en-venta-en-san-diego-metepec-_JM,"$2,350,000",Tlaxcala,San Diego Metepec,192 m²,163 m²,3,3,1,1 años,,,,,,6,,,,,,,,,,,,,,
1405136775,tlaxcala,barrio,https://casa.metroscubicos.com/MLM-1405136775-barrio-de-tlaxcala-2-_JM,"$3,500,000",San Cristóbal De Las Casas,Tlaxcala I,202 m²,245 m²,9,3,2,,,,,,,,,,,,,,,,,,,,,
1416869857,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1416869857-casa-en-venta-en-belen-atzizimititlan-tlaxcala-_JM,"$1,750,000",Apetatitlán De A Carbajal,Belén Atzitzimititlan,150 m²,150 m²,3,2,2,0 años,,,,,,,,,,,,,,,,,,,,
1405701176,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1405701176-casa-sola-en-venta-apizaco-centro-_JM,"$2,500,000",Apizaco,Apizaco Centro,171 m²,170 m²,3,3,,0 años,,,,,,,,,,,,,,,,,,,,
1391898000,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1391898000-casa-sola-en-venta-san-pedro-_JM,"$1,396,174",San Pablo Del Monte,San Pedro,90 m²,206 m²,3,2,,0 años,,,,,,,,,,,,,,,,,,,,
1382419669,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1382419669-casa-sola-en-venta-santa-anita-huiloac-_JM,"$2,180,000",Apizaco,Santa Anita Huiloac,120 m²,131 m²,3,3,,0 años,,,,,,,,,,,,,,,,,,,,
1354978325,tlaxcala,inmueble,https://casa.metroscubicos.com/MLM-1354978325-inmueble-productivo-en-en-venta-_JM,"$8,400,000",Tlaxcala,La Trinidad Tepehitec,6487 m²,711 m²,,,,0 años,,,,,,,,,,,,,,,,,,,,
938204629,tlaxcala,casa,https://casa.metroscubicos.com/MLM-938204629-casa-sola-en-venta-apizaco-_JM,"$2,500,000",Apizaco,Apizaco Celulosa,176 m²,253 m²,4,3,,17 años,,,,,,,,,,,,,,,,,,,,
1350748324,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1350748324-casa-sola-en-venta-tepatlaxco-_JM,"$490,000",Tlaxco,Tlaxco,100 mÂ²,46 mÂ²,,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1382358416,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1382358416-casa-sola-en-venta-san-diego-metepec-_JM,"$2,200,000",Tlaxcala,San Diego Metepec,192 mÂ²,220 mÂ²,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
1383505517,tlaxcala,mrln,https://casa.metroscubicos.com/MLM-1383505517-mrln-casa-venta-en-la-noria-apizaco-tlaxcala-_JM,"$259,200",Apizaco,La Noria II,75 m²,39 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
1420810351,tlaxcala,hermosa,https://casa.metroscubicos.com/MLM-1420810351-hermosa-casa-en-venta-vista-a-la-laguna-_JM,"$2,200,000",Tepeyanco,Santiago Tlacochcalco,1085 m²,160 m²,,,,20 años,Norte,0 MXN,,,,,,,,,,,,,,,,,,
1408230195,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1408230195-casa-en-venta-en-privada-tlaxcala-atras-de-plaza-san-diego-_JM,"$2,300,000",Puebla,Cuautlancingo,96 m²,162 m²,3,2,2,1 años,,,,,,6,,,,,,,,,,,,,,
1368570213,tlaxcala,inmueble,https://casa.metroscubicos.com/MLM-1368570213-inmueble-productivo-en-venta-_JM,"$3,900,000",Tepetitla De Lardizábal,San Mateo Ayecac,696.66 m²,557 m²,,,,10 años,,,,,,,,,,,,,,,,,,,,
1405719751,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1405719751-casa-sola-en-venta-los-sauces-_JM,"$2,600,000",Apizaco,Los Sauces,172 m²,171 m²,3,3,,31 años,,,,,,,,,,,,,,,,,,,,
1367647545,tlaxcala,casa,https://casa.metroscubicos.com/MLM-1367647545-casa-sola-en-venta-san-sebastian-_JM,"$1,400,000",Huamantla,San Sebastián,118 m²,176 m²,3,2,,0 años,,,,,,,,,,,,,,,,,,,,
