ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote
1383174359,jalisco,chinas,https://departamento.metroscubicos.com/MLM-1383174359-chinas-conchas-departamentos-en-pre-venta-en-puerto-vallarta-_JM,"U$S427,500",Puerto Vallarta,Conchas Chinas,112.6 m²,112.6 m²,,2,2,1,,,,1 años,,,,,,,,,,,,,,,,,,
1355561744,jalisco,departamentos,https://departamento.metroscubicos.com/MLM-1355561744-departamentos-preventa-zona-real-_JM,"$3,770,973",Zapopan,Valle Real,75 m²,75 m²,,1,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1344789129,jalisco,d1195,https://departamento.metroscubicos.com/MLM-1344789129-d1195-c-alberta-colomos-providencia-_JM,"$4,175,000",Guadalajara,Colomos Providencia,68 m²,68 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1333440905,jalisco,d1139,https://departamento.metroscubicos.com/MLM-1333440905-d1139-av-fidel-velazquez-sanchez-guadalupana-norte-_JM,"$2,177,125",Guadalajara,Guadalupana Norte,77 m²,77 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1402495801,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1402495801-departamento-en-venta-en-rinconada-de-la-azalea-zapopan-jalisco-_JM,"$3,786,000",Jalisco,Zapopan,94 m²,,,3,2,,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1393719932,jalisco,atencion,https://departamento.metroscubicos.com/MLM-1393719932-atencion-inversionistas-departamento-en-preventa-excelente-r-_JM,"$2,270,000",Guadalajara,Ayuntamiento,65 m²,65 m²,3,1,1,,,,,0 años,,,,,,,,,,,,,,,,,,
1389496001,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1389496001-departamento-en-venta-en-italia-providencia-_JM,"$3,644,519",Guadalajara,Italia Providencia,,62 m²,,3,3,,,,,,,,,,,,,,,,,,,,,,,
1389487369,jalisco,16573,https://departamento.metroscubicos.com/MLM-1389487369-16573-paseo-lomas-altas-lomas-del-valle-_JM,"$7,670,000",Zapopan,Lomas Del Valle,169 m²,169 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1383126134,jalisco,chinas,https://departamento.metroscubicos.com/MLM-1383126134-chinas-conchas-departamentos-en-pre-venta-en-puerto-vallarta-_JM,"U$S389,158",Puerto Vallarta,Conchas Chinas,102.41 m²,102.41 m²,,1,1,1,,,,1 años,,,,,,,,,,,,,,,,,,
1378178091,jalisco,d1422,https://departamento.metroscubicos.com/MLM-1378178091-d1422-jose-guadalupe-zuno-hernandez-americana-_JM,"$3,705,760",Guadalajara,Americana,66 m²,66 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1362956368,jalisco,12856,https://departamento.metroscubicos.com/MLM-1362956368-12856-av-ruben-dario-colomos-providencia-_JM,"$5,000,000",Guadalajara,Colomos Providencia,110 m²,110 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,
1333718659,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1333718659-departamento-en-venta-en-puerta-de-hierro-zapopan-jal-_JM,"$6,350,000",Zapopan,Puerta De Hierro,149 m²,149 m²,4,2,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
944356924,jalisco,departamento,https://departamento.metroscubicos.com/MLM-944356924-departamento-nuevo-en-el-colli-urbano-_JM,"$4,625,000",Zapopan,El Colli Urbano,129.92 m²,129.92 m²,,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1317154843,jalisco,d646,https://departamento.metroscubicos.com/MLM-1317154843-d646-camino-a-las-moras-lomas-de-santa-anita-_JM,"$3,590,521",Tlajomulco De Zúñiga,Lomas de Santa Anita,102 m²,102 m²,,4,3,2,,,,,,,,,,,,,,,,,,,,,,
1357371609,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1357371609-departamento-de-lujo-en-dos-puntas-torre-sur-en-venta-_JM,"$6,500,000",Guadalajara,Lomas del Valle,139 m²,139 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,
1420998608,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1420998608-departamento-en-venta-en-lomas-de-zapopan-zapopan-jalisco-_JM,"$2,800,000",Jalisco,Zapopan,78 m²,,,2,2,2,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1414825694,jalisco,19769,https://departamento.metroscubicos.com/MLM-1414825694-19769-hipodromo-colomos-providencia-_JM,"$4,990,000",Guadalajara,Colomos Providencia,116 m²,116 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,
1413694325,jalisco,preventa,https://departamento.metroscubicos.com/MLM-1413694325-preventa-departamentos-stelar-boreales-_JM,"$2,100,000",Zapopan,Real De Valdepeñas,73 m²,73 m²,,2,22,2,1,,,0 años,,,,,12,,,,,,,,,,,,,
1402062728,jalisco,departamento,https://departamento.metroscubicos.com/MLM-1402062728-departamento-en-venta-en-jalisco-guadalajara-lagos-_JM,"$1,955,514",Jalisco,Guadalajara,71 m²,,,2,1,,,,,0 años,0 MXN,,,,,,,,,,,,,,,,,
1400136677,jalisco,18088,https://departamento.metroscubicos.com/MLM-1400136677-18088-ontario-lomas-de-guevara-_JM,"$5,750,000",Guadalajara,Lomas De Guevara,130 m²,130 m²,,2,2,2,,,,,,,,,,,,,,,,,,,,,,
1383144300,jalisco,chinas,https://departamento.metroscubicos.com/MLM-1383144300-chinas-conchas-departamentos-en-pre-venta-en-puerto-vallarta-_JM,"U$S494,632",Puerto Vallarta,Conchas Chinas,129.64 m²,129.64 m²,,2,2,1,,,,1 años,,,,,,,,,,,,,,,,,,
1383180689,jalisco,chinas,https://departamento.metroscubicos.com/MLM-1383180689-chinas-conchas-departamentos-en-pre-venta-en-puerto-vallarta-_JM,"U$S498,556",Puerto Vallarta,Conchas Chinas,129.63 m²,129.63 m²,,2,2,1,,,,1 años,,,,,,,,,,,,,,,,,,
