ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote,DisposiciÃ³n
1425994452,morelos,hermosa,https://casa.metroscubicos.com/MLM-1425994452-hermosa-casa-remodelada-a-orilla-del-lago-_JM,"$4,990,000",Jojutla,Tequesquitengo,464 m²,130 m²,6,3,2,2,,,,15 años,,,,,,,,,,,,,,,,,,,
1425987807,morelos,magnifica,https://casa.metroscubicos.com/MLM-1425987807-magnifica-casa-a-orilla-del-lago-de-tequesquitengo-_JM,"$8,500,000",Jojutla,Tequesquitengo,753 m²,654 m²,11,5,6,5,,,,16 años,,,,,,,,,,,,,,,,,,,
1425994226,morelos,casa,https://casa.metroscubicos.com/MLM-1425994226-casa-nueva-y-remodelada-totalmente-con-acabados-de-alta-cali-_JM,"$2,490,000",Jojutla,Tequesquitengo,90 m²,95 m²,6,3,3,1,,,,5 años,,,,,,,,,,,,,,,,,,,
1425443075,morelos,casa,https://casa.metroscubicos.com/MLM-1425443075-casa-en-nueva-morelos-monterrey-con-5-recamaras-206-m-id-59216-_JM,"$2,400,000",Monterrey,Nueva Morelos,114 m²,206 m²,5,5,2,1,,Casa,,30 años,0 MXN,,,,,,,,,,,,,,,,,,
1426036774,morelos,hermosa,https://casa.metroscubicos.com/MLM-1426036774-hermosa-casa-en-club-nautico-_JM,"$2,350,000",Jojutla,Tequesquitengo,90 m²,95 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1422721234,morelos,casa,https://casa.metroscubicos.com/MLM-1422721234-casa-en-unidad-habitaconal-acolapa-_JM,"$560,000",Tepoztlan,Rinconada De Acolapan,50 mÂ²,47 mÂ²,3,,,1,,,,,,2,1,22 aÃ±os,,,,,,,,,,,,,,,
1422933583,morelos,venta,https://casa.metroscubicos.com/MLM-1422933583-venta-casa-lomas-de-vista-hermosa-a-estrenarse-_JM,"$21,900,000",Cuajimalpa De Morelos,Lomas De Vista Hermosa,220 m²,515 m²,9,4,4,3,,,,0 años,,,,,,,,,,,,,,,,,,,
1423037502,morelos,casa,https://casa.metroscubicos.com/MLM-1423037502-casa-sola-en-delicias-cuernavaca-arc-348-cs-_JM,"$4,000,000",Cuernavaca,Delicias,346 m²,146 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,
1425974959,morelos,casa,https://casa.metroscubicos.com/MLM-1425974959-casa-en-fraccionamiento-con-alberca-privada-jacuzzi-seguri-_JM,"$3,900,000",Jojutla,Tequesquitengo,200 m²,160 m²,7,4,2,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1422793772,morelos,casa,https://casa.metroscubicos.com/MLM-1422793772-casa-en-venta-en-cuautla-en-fraccionamiento-_JM,"$2,680,000",Cuautla,Tetelcingo,186 m²,120 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1422980991,morelos,casa,https://casa.metroscubicos.com/MLM-1422980991-casa-sola-en-colonia-ampliacion-3-de-mayo-emiliano-zapata-arc-24-cs-_JM,"$2,500,000",Emiliano Zapata,Colonia Ampliación 3 de Mayo,652 m²,150 m²,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,
1423070350,morelos,casa,https://casa.metroscubicos.com/MLM-1423070350-casa-sola-en-colonia-ampliacion-joyas-de-agua-jiutepec-arc-63-cs-_JM,"U$S1,500,000",Jiutepec,Ampliación Joyas de Agua,4000 m²,784 m²,,5,5,4,,,,,,,,,,,,,,,,,,,,,,,
1426105169,morelos,nuevo,https://casa.metroscubicos.com/MLM-1426105169-nuevo-desarrollo-moderno-de-10-casas-_JM,"$2,470,000",Emiliano Zapata,Lomas de Trujillo,120 m²,202 m²,7,4,3,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1423030512,morelos,casa,https://casa.metroscubicos.com/MLM-1423030512-casa-en-fraccionamiento-en-burgos-temixco-arc-219-fr-_JM,"$4,495,000",Temixco,Burgos,699 m²,482 m²,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,
1423044405,morelos,casa,https://casa.metroscubicos.com/MLM-1423044405-casa-sola-en-colonia-centro-jiutepec-jiutepec-arc-29-cs-_JM,"$49,000,000",Jiutepec,Colonia Centro Jiutepec,9873 m²,335 m²,,2,3,6,,,,,,,,,,,,,,,,,,,,,,,
1423076127,morelos,casa,https://casa.metroscubicos.com/MLM-1423076127-casa-sola-en-pueblo-chiconcuac-xochitepec-arc-41-cs-_JM,"$7,000,000",Morelos,Xochitepec,1550 m²,300 m²,,4,4,5,,,,,,,,,,,,,,,,,,,,,,,
1423043513,morelos,casa,https://casa.metroscubicos.com/MLM-1423043513-casa-en-fraccionamiento-en-paraiso-country-club-emiliano-zapata-arc-277-fr-_JM,"$10,000,000",Emiliano Zapata,Paraíso Country Club,452 m²,251 m²,,3,3,7,,,,,,,,,,,,,,,,,,,,,,,
1422702222,morelos,casa,https://casa.metroscubicos.com/MLM-1422702222-casa-en-venta-de-dos-recamaras-entezoyuca-morelos-_JM,"$540,000",Emiliano Zapata,"Las Garzas I, II, III Y IV",33 m²,49 m²,3,2,1,1,,,,15 años,,,,,,,,,,,,,,,,,,,
1423557239,morelos,vendo,https://casa.metroscubicos.com/MLM-1423557239-vendo-hermosa-residencia-tipo-mediterraneo-en-tepoztlan-_JM,"$19,000,000",Tepoztlan,Santo Domingo,3100 m²,650 m²,,5,4,6,1,,Oriente,10 años,,,,,2,,,,,,,,,,,,,,
1425424742,morelos,casa,https://casa.metroscubicos.com/MLM-1425424742-casa-en-jardines-de-la-palma-cuajimalpa-de-morelos-con-2-recamaras-183-m-id-62988-_JM,"$7,990,000",Cuajimalpa De Morelos,Jardines De La Palma,183 m²,183 m²,2,2,3,3,1,Casa,,12 años,0 MXN,,,,,,,,,,,,,,,,,,
654551687,morelos,remate,https://casa.metroscubicos.com/MLM-654551687-remate-de-casa-en-obra-negra-_JM,"$399,000",Huitzilac,3 Marías o 3 Cumbres,250 m²,60 m²,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
1413346137,morelos,casa,https://casa.metroscubicos.com/MLM-1413346137-casa-de-4-recamaras-muy-iluminada-3-banos-con-alberca-_JM,"$2,760,000",Cuernavaca,Lomas De La Selva Norte,157 m²,200 m²,10,4,3,3,1,,Norte,30 años,250 MXN,,,,2,,,,,,,,,,,,,,
1388110484,morelos,casa,https://casa.metroscubicos.com/MLM-1388110484-casa-en-cuernavaca-dentro-de-fraccionamiento-club-de-golf-_JM,"$5,670,000",Cuernavaca,Club De Golf,520 mÂ²,280 mÂ²,2,,,4,1,,,,,4,3,0 aÃ±os,2,,,,,,,,,,,,,,
1393999617,morelos,casa,https://casa.metroscubicos.com/MLM-1393999617-casa-en-venta-en-un-solo-nivel-en-las-palmas-_JM,"$2,690,000",Cuernavaca,Las Palmas,231 m²,119 m²,12,2,2,2,,,,30 años,,,,,1,,,,,,,,,,,,,,
833678745,morelos,venta,https://casa.metroscubicos.com/MLM-833678745-venta-de-casa-col-rancho-cortes-cuernavaca-morelosclave-3095-_JM,"$17,500,000",Cuernavaca,Rancho Cortes,1000 m²,750 m²,,3,3,3,,,,6 años,,,,,2,,,,,,,,,,,,,,
1387957494,morelos,venta,https://casa.metroscubicos.com/MLM-1387957494-venta-de-casa-en-cuernavaca-con-alberca-privada-_JM,"$3,500,000",Emiliano Zapata,3 De Mayo,730 m²,430 m²,2,4,4,3,1,,,15 años,1200 MXN,,,,2,,,,,,,,,,,,,,
871832362,morelos,sg002,https://casa.metroscubicos.com/MLM-871832362-sg002-casa-3-recamaras-para-fovissste-o-infonavit-_JM,"$730,000",Emiliano Zapata,Geo Villas Colorines,77 mÂ²,70 mÂ²,,,,1,,,,,200 MXN,3,2,,,,,,,,,,,,,,,,
1361448617,morelos,venta,https://casa.metroscubicos.com/MLM-1361448617-venta-casa-en-rancho-cortes-v225-_JM,"$12,390,000",Cuernavaca,Rancho Cortes,1200 m²,668 m²,,5,5,6,,,,21 años,0 MXN,,,,3,,,,,,,,,,,,,,
942182937,morelos,venta,https://casa.metroscubicos.com/MLM-942182937-venta-de-propiedad-col-del-bosque-en-cuernavaca-morelosclave-3570-_JM,"$19,950,000",Cuernavaca,Del Bosque,1605 mÂ²,800 mÂ²,,,,10,,,,,,3,3,15 aÃ±os,2,,,,,,,,,,,,,,
1337140170,morelos,venta,https://casa.metroscubicos.com/MLM-1337140170-venta-de-casa-un-nivel-col-delicias-cuernavaca-morelosclave-3702-_JM,"$11,000,000",Cuernavaca,Delicias,1151 m²,482 m²,,3,4,10,,,,40 años,,,,,1,,,,,,,,,,,,,,
1410880406,morelos,preventa,https://casa.metroscubicos.com/MLM-1410880406-preventa-cumbres-tulipanes-casas-3-recamaras-3-banos-complet-_JM,"$1,940,000",Cuernavaca,Otra Colonia,97 m²,87 m²,,3,3,2,,,,0 años,1350 MXN,,,,,,,,,,,,,,,,,,
1400014530,morelos,hermosa,https://casa.metroscubicos.com/MLM-1400014530-hermosa-residencia-exclusividad-seguridad-vista-panoramic-_JM,"$7,900,000",Jiutepec,Club De Golf San Gaspar,769 m²,750 m²,11,5,4,3,,,,16 años,,,,,,,,,,,,,,,,,,,
1313455136,morelos,venta,https://casa.metroscubicos.com/MLM-1313455136-venta-de-casa-col-lomas-de-la-selva-cuernavaca-morelosclave-3640-_JM,"$2,760,000",Cuernavaca,Lomas De La Selva Norte,133 m²,196 m²,,4,2,1,,,,31 años,,,,,2,,,,,,,,,,,,,,
1326510537,morelos,casa,https://casa.metroscubicos.com/MLM-1326510537-casa-nueva-en-cuautla-bienvenidos-creditos-_JM,"$1,550,000",Atlatlahucan,Atlatlahucan,200 m²,145 m²,,3,1,2,,,,,,,,,,Casa en fraccionamiento,,,,,,,,,,,,,
1411097683,morelos,casa,https://casa.metroscubicos.com/MLM-1411097683-casa-sola-en-cuernavaca-_JM,"$3,950,000",Cuernavaca,Ahuatepec,200 m²,600 m²,,7,8,7,1,,Norte,2 años,,,,,4,Casa sola,,,,,,,,,,,,,
1388122772,morelos,venta,https://casa.metroscubicos.com/MLM-1388122772-venta-de-casa-con-alberca-y-seguridad-en-cuernavaca-_JM,"$5,000,000",Cuernavaca,Palmira Tinguindin,250 m²,200 m²,2,3,2,2,1,,,6 años,,,,,2,,,,,,,,,,,,,,
1318200789,morelos,venta,https://casa.metroscubicos.com/MLM-1318200789-venta-de-casa-un-nivel-lomas-de-la-selva-cuernavacaclave-3645-_JM,"$12,000,000",Cuernavaca,Lomas de La Selva,1480 m²,695 m²,,7,7,3,,,,45 años,,,,,1,,,,,,,,,,,,,,
1416808954,morelos,casa,https://casa.metroscubicos.com/MLM-1416808954-casa-en-venta-en-cuernavaca-loma-linda-3-recamaras-con-alberca-_JM,"$4,250,000",Morelos,Cuernavaca,358 mÂ²,,,,,2,,,,,0 MXN,3,2,15 aÃ±os,2,,Norte,,,,,,,,,,,,
1388108584,morelos,venta,https://casa.metroscubicos.com/MLM-1388108584-venta-de-casa-en-cuernavaca-morelos-con-alberca-_JM,"$2,650,000",Jiutepec,Centro Jiutepec,185 m²,165 m²,2,4,3,2,1,,,0 años,,,,,2,,,,,,,,,,,,,,
1417086854,morelos,excelente,https://casa.metroscubicos.com/MLM-1417086854-excelente-oportunidad-casa-remate-bancario-en-cuernavaca-morelos-jj-_JM,"$1,006,000",Cuernavaca,Gloria Almada,850 m²,850 m²,,5,3,4,2,,,13 años,,,,,,,,,,,,,,,,,,,
926342623,morelos,venta,https://casa.metroscubicos.com/MLM-926342623-venta-de-casa-nueva-en-fracc-tequesquitengo-morelos-cv-3525-_JM,"$4,900,000",Jojutla,Tequesquitengo,315 mÂ²,270 mÂ²,,,,2,,,,,,3,5,0 aÃ±os,3,,,,,,,,,,,,,,
1373962118,morelos,casa,https://casa.metroscubicos.com/MLM-1373962118-casa-venta-burgos-bugambilias-temixco-morelos-_JM,"$2,350,000",Temixco,Burgos Bugambilias,125 m²,150 m²,,3,4,2,,,Oriente,15 años,1500 MXN,,,,2,,,,,,,,,,,,,,
833676496,morelos,venta,https://casa.metroscubicos.com/MLM-833676496-venta-de-casa-inteligente-fracc-brisas-temixco-morelosclave-3008-_JM,"$14,500,000",Temixco,Brisas,715 m²,734 m²,,4,3,3,,,,4 años,,,,,2,,,,,,,,,,,,,,
1415541321,morelos,casa,https://casa.metroscubicos.com/MLM-1415541321-casa-en-ecatepec-tulpetlac-nueva-_JM,"$1,600,000",Ecatepec de Morelos,Texalpa 1,120 m²,130 m²,,3,3,2,,,Norte,2 años,,,,,2,,,,,,,,,,,,,,
1392645266,morelos,venta,https://casa.metroscubicos.com/MLM-1392645266-venta-cabana-en-el-bosque-v238-_JM,"$4,200,000",Cuernavaca,Del Bosque,545 mÂ²,194 mÂ²,,,,1,,,,,500 MXN,1,1,10 aÃ±os,2,,,,,,,,,,,,,,
1400140639,morelos,casa,https://casa.metroscubicos.com/MLM-1400140639-casa-en-venta-con-alberca-en-cuernavaca-_JM,"$3,280,000",Jiutepec,Centro Jiutepec,175 m²,165 m²,9,4,4,2,,,,0 años,900 MXN,,,,2,,,,,,,,,,,,,,
1399259216,morelos,renta,https://casa.metroscubicos.com/MLM-1399259216-renta-de-casa-por-fines-de-semana-_JM,"$4,500",Atlatlahucan,Lomas De Cocoyoc,750 mÂ²,250 mÂ²,,,,4,,,,,,3,3,10 aÃ±os,1,,Norte,,,,,,,,,,,,
1338114178,morelos,clasica,https://casa.metroscubicos.com/MLM-1338114178-clasica-casa-colonial-junto-al-desierto-de-los-leones-_JM,"U$S1,500,000",Cuajimalpa De Morelos,Contadero,770 m²,490 m²,9,4,4,10,,,,42 años,,,,,,,,,,,,,,,,,,,
1374614277,morelos,casa,https://casa.metroscubicos.com/MLM-1374614277-casa-en-cuernavaca-burgos-bugambilas-_JM,"$2,350,000",Temixco,Burgos Bugambilias,125 m²,150 m²,,3,3,2,,,Poniente,15 años,1500 MXN,,,,2,,,,,,,,,,,,,,
1402404722,morelos,bonita,https://casa.metroscubicos.com/MLM-1402404722-bonita-casa-en-venta-en-arcos-de-jiutepec-_JM,"$875,000",Jiutepec,Arcos De Jiutepec,45 m²,59 m²,8,2,2,1,,,,20 años,,,,,2,,,,,,,,,,,,,,
948033818,morelos,venta,https://casa.metroscubicos.com/MLM-948033818-venta-de-casa-kloster-sumiya-jiutepec-morelosclave-3589-_JM,"$12,300,000",Jiutepec,Kloster Sumiya,500 m²,506 m²,,4,6,2,1,,,8 años,,,,,2,,,,,,,,,,,,,,
1410356422,morelos,casa,https://casa.metroscubicos.com/MLM-1410356422-casa-en-venta-en-xochitepec-san-bartolome-_JM,"$4,760,000",Xochitepec,Club de Golf Santa Fe,320 mÂ²,,6,,,3,,,,,300 MXN,3,3,0 aÃ±os,2,,Sur,,,,,,,,,,,,
1336288523,morelos,casa,https://casa.metroscubicos.com/MLM-1336288523-casa-en-jiutepec-3-recamaras-con-alberca-en-condominio-_JM,"$1,050,000",Morelos,Jiutepec,72 mÂ²,85 mÂ²,,,,1,,,,,,3,2,14 aÃ±os,,,,,,,,,,,,,,,
1369950348,morelos,bonita,https://casa.metroscubicos.com/MLM-1369950348-bonita-casa-en-condominio-en-chipitlan-encuernavaca-morelos-_JM,"$1,360,000",Cuernavaca,Chipitlan,96 m²,84 m²,8,3,1,2,,,,8 años,650 MXN,,,,2,,,,,,,,,,,,,,
810064235,morelos,casa,https://casa.metroscubicos.com/MLM-810064235-casa-en-venta-cuernavaca-alberca-jacuzzi-y-jardin-privados-_JM,"$9,000,000",Xochitepec,Colinas de Santa Fe,350 mÂ²,250 mÂ²,2,,,2,,,,,,4,3,0 aÃ±os,1,,,,,,,,,,,,,,
1401305637,morelos,hermosa,https://casa.metroscubicos.com/MLM-1401305637-hermosa-residencia-nueva-moderna-alberca-seguridad-_JM,"$5,670,000",Xochitepec,Club de Golf Santa Fe,520 m²,330 m²,8,4,3,6,,,,0 años,,,,,,,,,,,,,,,,,,,
1407801905,morelos,casa,https://casa.metroscubicos.com/MLM-1407801905-casa-remodelada-en-bosques-de-las-loma-_JM,"$22,500,000",Cuajimalpa De Morelos,Bosques de las Lomas,600 m²,400 m²,7,3,3,5,,,,0 años,,,,,,,,,,,,,,,,,,,
1416989645,morelos,casa,https://casa.metroscubicos.com/MLM-1416989645-casa-en-venta-en-condominio-en-temixco-morelos-a-20-minutos-de-autopista-_JM,"$880,000",Morelos,Temixco,61 m²,,5,2,1,1,,,Norte,2 años,0 MXN,,,,2,,,,,,,,,,,,,,
1397317853,morelos,casa,https://casa.metroscubicos.com/MLM-1397317853-casa-en-venta-en-vista-hermosa-3-recs-3-banos-280-mts2-const-jardines-_JM,"$4,750,000",Cuernavaca,Teopanzolco,300 m²,280 m²,1,3,3,2,1,,Norte,20 años,2100000 MXN,,,,2,,,,,,,,,,,,,,
1415370488,morelos,vendo,https://casa.metroscubicos.com/MLM-1415370488-vendo-o-rento-residencia-en-cuernavaca-con-alberca-renta-19999-_JM,"$4,999,999",Cuernavaca,Hacienda Tétela,450 m²,366 m²,,4,3,2,1,,Oriente,20 años,1200 MXN,,,,1,,,,,,,,,,,,,,
1413237683,morelos,hermosa,https://casa.metroscubicos.com/MLM-1413237683-hermosa-casa-independiente-al-norte-de-cuernavaca-5-min-de-la-paloma-autopista-_JM,"$2,450,000",Cuernavaca,Cuauhtémoc,300 m²,166 m²,5,3,2,4,1,,Norte,28 años,0 MXN,,,,1,,,,,,,,,,,,,,
1399308656,morelos,presiosa,https://casa.metroscubicos.com/MLM-1399308656-presiosa-casa-en-venta-de-5-recamaras-_JM,"$7,000,000",Atlatlahucan,Lomas De Cocoyoc,354 mÂ²,280 mÂ²,,,,2,,,,,,5,5,15 aÃ±os,2,,Norte,,,,,,,,,,,,
1361480551,morelos,venta,https://casa.metroscubicos.com/MLM-1361480551-venta-casa-a-estrenar-en-san-jose-de-la-montana-v226-_JM,"$1,600,000",Morelos,Huitzilac,238 mÂ²,120 mÂ²,,,,4,,,,,0 MXN,3,2,0 aÃ±os,2,,,,,,,,,,,,,,
1338189846,morelos,venta,https://casa.metroscubicos.com/MLM-1338189846-venta-de-casa-en-kloster-sumiya-jiutepec-morelosclave-3705-_JM,"$9,250,000",Jiutepec,Kloster Sumiya,497 m²,347 m²,,4,5,2,,,,8 años,,,,,2,,,,,,,,,,,,,,
1336288493,morelos,casa,https://casa.metroscubicos.com/MLM-1336288493-casa-en-exclusivo-fraccionamiento-real-santa-fe-sur-de-cuernavaca-_JM,"$1,550,000",Morelos,Xochitepec,72 m²,121 m²,,3,3,1,,,,5 años,780 MXN,,,,,,,,,,,,,,,,,,
1416965939,morelos,casa,https://casa.metroscubicos.com/MLM-1416965939-casa-en-venta-en-subida-chalma-cuernavaca-morelos-excelente-clima-_JM,"$3,150,000",Morelos,Cuernavaca,200 m²,,5,4,3,1,,,Norte,2 años,0 MXN,,,,2,,,,,,,,,,,,,,
1365352490,morelos,elegante,https://casa.metroscubicos.com/MLM-1365352490-elegante-residencia-al-sur-de-cuernavaca-en-fracc-las-brisas-temixco-morelos-_JM,"$9,900,000",Temixco,Brisas,420 m²,480 m²,18,4,6,3,,,,0 años,600 MXN,,,,2,,,,,,,,,,,,,,
1384265763,morelos,cuernavaca,https://casa.metroscubicos.com/MLM-1384265763-cuernavaca-dos-casas-compartiendo-jardines-y-alberca-_JM,"$13,600,000",Cuernavaca,Lomas De Cortes,1750 m²,675 m²,,6,6,8,2,,Sur,,,,,,2,,,,,,,,,,,,,,
1404610125,morelos,casa,https://casa.metroscubicos.com/MLM-1404610125-casa-en-provincias-del-canada-_JM,"$5,850,000",Cuernavaca,Provincias Del Canada,500 mÂ²,700 mÂ²,15,,,4,,,,,,7,7,22 aÃ±os,,,,,,,,,,,,,,,
1350680757,morelos,pre,https://casa.metroscubicos.com/MLM-1350680757-pre-venta-de-casa-con-vista-a-lago-de-tequesquitengo-morelosclave-3733-_JM,"$6,295,000",Jojutla,Tequesquitengo,308 mÂ²,210 mÂ²,,,,2,,,,,,3,3,0 aÃ±os,1,,,,,,,,,,,,,,
1343468552,morelos,casa,https://casa.metroscubicos.com/MLM-1343468552-casa-nueva-en-club-de-golf-paraiso-country-club-_JM,"$9,790,000",Emiliano Zapata,Paraíso Country Club,404 m²,314 m²,20,4,5,4,1,,,2 años,3000 MXN,,,,2,,,,,,,,,,,,,,
915818817,morelos,venta,https://casa.metroscubicos.com/MLM-915818817-venta-de-casa-en-sumiya-jiutepec-morelosclave-3492-_JM,"$2,990,000",Jiutepec,Sumiya,208 m²,156 m²,,4,3,2,,,,2 años,,,,,2,,,,,,,,,,,,,,
1403122400,morelos,venta,https://casa.metroscubicos.com/MLM-1403122400-venta-de-casa-colonial-en-una-planta-en-vista-hermosa-cuernavaca-mor-_JM,"$5,900,000",Cuernavaca,Vista Hermosa,400 m²,275 m²,10,3,3,2,1,,Poniente,35 años,,,,,2,,,,,,,,,,,,,,
1384316777,morelos,4,https://casa.metroscubicos.com/MLM-1384316777-4-recamaras-amplios-espacios-doble-altura-y-muy-comoda-en-fraccto-_JM,"$3,495,000",Yautepec,Real de Oaxtepec,300 m²,170 m²,2,4,3,2,2,,,1 años,,,,,2,,,,,,,,,,,,,,
1320616781,morelos,casa,https://casa.metroscubicos.com/MLM-1320616781-casa-en-venta-en-valle-de-aragon-_JM,"$2,450,000",Ecatepec de Morelos,Valle de Aragón 3ra Sección Poniente,122 m²,140 m²,5,3,1,2,,,Oriente,22 años,0 MXN,,,,2,,,,,,,,,,,,,,
1398290760,morelos,casa,https://casa.metroscubicos.com/MLM-1398290760-casa-en-venta-un-nivel-con-alberca-en-cuernavaca-acepto-cred-_JM,"$1,840,000",Temixco,Lomas De Cuernavaca,152 m²,112 m²,4,3,1,,,,,40 años,,,,,,,,,,,,,,,,,,,
795459846,morelos,residencial,https://casa.metroscubicos.com/MLM-795459846-residencial-tulipanes-casa-3-recamaras-3-banos-y-alberca-_JM,"$1,950,000",Emiliano Zapata,Tepetzingo,121 m²,117 m²,,3,3,2,,,,0 años,,,,,3,,,,,,,,,,,,,,
1323419223,morelos,venta,https://casa.metroscubicos.com/MLM-1323419223-venta-casa-delicias-cuernavaca-morelos-_JM,"$8,500,000",Cuernavaca,Colonia ExtensiÃ³n Delicias,485 mÂ²,390 mÂ²,,,,3,1,Casa,,,3000 MXN,4,4,10 aÃ±os,2,Casa sola,,,,,,,,,,,,,
1375064180,morelos,casa,https://casa.metroscubicos.com/MLM-1375064180-casa-en-cuernavaca-venta-_JM,"$2,350,000",Temixco,Burgos Bugambilias,125 m²,150 m²,,3,3,2,,,Poniente,15 años,1500 MXN,,,,2,,,,,,,,,,,,,,
833674017,morelos,venta,https://casa.metroscubicos.com/MLM-833674017-venta-de-casa-en-kloster-sumiya-jiutepec-morelosclave-3283-_JM,"$16,900,000",Jiutepec,Kloster Sumiya,1100 m²,500 m²,,4,6,8,1,,,15 años,,,,,2,,,,,,,,,,,,,,
1394819049,morelos,casa,https://casa.metroscubicos.com/MLM-1394819049-casa-en-venta-_JM,"$2,600,000",Ecatepec de Morelos,El Chamizal,225 m²,247 m²,6,3,3,5,,,,27 años,,,,,,,,,,,,,,,,,,,
1336275679,morelos,casa,https://casa.metroscubicos.com/MLM-1336275679-casa-en-residencial-corinto-sur-de-cuernavaca-_JM,"$4,000,000",Morelos,Temixco,310 m²,340 m²,,4,3,2,,,,2 años,1200 MXN,,,,,,,,,,,,,,,,,,
1304159894,morelos,cad,https://casa.metroscubicos.com/MLM-1304159894-cad-casa-framboyanes-13-alberca-paneles-solares-ludoteca-_JM,"$45,000,000",Cuernavaca,Tabachines,1336 m²,1165 m²,,4,6,4,,,,,,,,,,,,,,,,,,,,,,,
1400323444,morelos,casa,https://casa.metroscubicos.com/MLM-1400323444-casa-a-estrenar-con-pista-de-jogging-y-petpark-_JM,"$2,045,000",Xochitepec,Colinas de Santa Fe,121 m²,121 m²,6,3,3,1,1,,Poniente,0 años,,,,,3,,,,,,,,,,,,,,
1302657342,morelos,venta,https://casa.metroscubicos.com/MLM-1302657342-venta-de-propiedad-ideal-para-hotel-boutique-cuernavaca-morelosclave-3628-_JM,"$12,000,000",Cuernavaca,Cantarranas,1279 m²,473 m²,,8,8,,,,,42 años,,,,,1,,,,,,,,,,,,,,
1392683094,morelos,venta,https://casa.metroscubicos.com/MLM-1392683094-venta-casa-en-condominio-en-el-bosque-v237-_JM,"$6,700,000",Cuernavaca,Del Bosque,1525 mÂ²,308 mÂ²,,,,3,,,,,500 MXN,2,2,20 aÃ±os,2,,,,,,,,,,,,,,
1309488283,morelos,casa,https://casa.metroscubicos.com/MLM-1309488283-casa-zona-gran-plusvalia-_JM,"$9,900,000",Cuernavaca,Delicias,470 mÂ²,470 mÂ²,,,,4,,,,,0 MXN,5,5,0 aÃ±os,,,,,,,,,,,,,,,
1363187677,morelos,casa,https://casa.metroscubicos.com/MLM-1363187677-casa-nueva-con-alberca-al-sur-de-cuernavaca-_JM,"$1,830,000",Emiliano Zapata,Villa Morelos 2a Secc.,52 m²,114 m²,5,3,2,1,,,,0 años,,,,,3,,,,,,,,,,,,,,
1302894579,morelos,casa,https://casa.metroscubicos.com/MLM-1302894579-casa-en-privada-cerca-de-av-domingo-diezlomas-de-la-selva-_JM,"$2,760,000",Cuernavaca,Lomas de La Selva,157 m²,200 m²,9,4,3,3,1,,,30 años,,,,,2,,,,,,,,,,,,,,
1367894719,morelos,casa,https://casa.metroscubicos.com/MLM-1367894719-casa-en-venta-privada-acacias-cuajimalpa-cdmx-2-recama-_JM,"$6,850,000",Cuajimalpa De Morelos,Cuajimalpa,270 m²,270 m²,5,2,2,2,,,,0 años,,,,,,,,,,,,,,,,,,,
1397018748,morelos,casa,https://casa.metroscubicos.com/MLM-1397018748-casa-con-original-estilo-aleman-en-tres-niveles-rancho-cor-_JM,"$10,800,000",Cuernavaca,Rancho Cortes,907 m²,468 m²,11,6,4,2,,,,15 años,,,,,,,,,,,,,,,,,,,
1404518492,morelos,residencia,https://casa.metroscubicos.com/MLM-1404518492-residencia-en-fraccionamiento-los-limoneros-_JM,"$11,500,000",Cuernavaca,Los Limoneros,832 mÂ²,565 mÂ²,11,,,4,,,,,,6,4,33 aÃ±os,,,,,,,,,,,,,,,
1377733179,morelos,en,https://casa.metroscubicos.com/MLM-1377733179-en-pre-venta-te-damos-a-elegir-tus-acabados-_JM,"$3,180,000",Tlayacapan,Fraccionamiento Jardines de Tlayacapan,255 m²,160 m²,1,3,2,2,2,,,1 años,,,,,2,,,,,,,,,,,,,,
1316976051,morelos,1481,https://casa.metroscubicos.com/MLM-1316976051-1481-4ta-cerrada-de-prolongacion-juarez-las-tinajas-_JM,"$6,000,000",Cuajimalpa De Morelos,Las Tinajas,200 m²,200 m²,,3,2,3,,,,,,,,,,,,,,,,,,,,,,,
1354361488,morelos,casa,https://casa.metroscubicos.com/MLM-1354361488-casa-nueva-totolapan-morelos-_JM,"$1,696,100",Totolapan,Otra Colonia,292 mÂ²,120 mÂ²,,,,4,,,,,400 MXN,3,1,0 aÃ±os,1,,,,,,,,,,,,,,
1362206580,morelos,bonita,https://casa.metroscubicos.com/MLM-1362206580-bonita-casa-en-venta-en-analco-cuernavaca-morelos-_JM,"$4,500,000",Cuernavaca,Analco,210 m²,315 m²,14,3,3,2,,,,10 años,1200 MXN,,,,2,,,,,,,,,,,,,,
