ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Tipo de casa,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Cantidad de pisos,Tipo de propiedad,OrientaciÃ³n,Tipo de departamento,Departamentos por piso,Número de piso de la unidad,NÃºmero de piso de la unidad,Disposición,Acceso,Forma del terreno,DisposiciÃ³n del lote,Metros de frente,Metros de fondo,Disposición del lote
1401311718,michoacán,casa,https://casa.metroscubicos.com/MLM-1401311718-casa-en-venta-en-patzcuaro-col-vasco-de-quiroga-_JM,"$3,150,000",Pátzcuaro,La Loma,110 m²,255 m²,,3,3,1,,,,0 años,,,,,,,,,,,,,,,,,,
1393862348,michoacán,casa,https://casa.metroscubicos.com/MLM-1393862348-casa-en-venta-tres-marias-morelia-_JM,"$3,200,000",Morelia,Bosques Tres MarÃ­as,250 mÂ²,157 mÂ²,6,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1386486547,michoacán,casa,https://casa.metroscubicos.com/MLM-1386486547-casa-en-fraccionamiento-ario-1815-morelia-michoacan-barata-jtp-_JM,"$310,900",Morelia,Ario 1815,60 m²,60 m²,,2,1,1,,,,13 años,,,,,,,,,,,,,,,,,,
1386592228,michoacán,casa,https://casa.metroscubicos.com/MLM-1386592228-casa-en-venta-en-altozano-morelia-_JM,"$3,595,000",Morelia,Altozano,164 mÂ²,196 mÂ²,6,,,2,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1419293964,michoacán,casa,https://casa.metroscubicos.com/MLM-1419293964-casa-sola-en-venta-fuentes-de-morelia-_JM,"$2,300,000",Morelia,Residencial Fuentes De Morelia,160 m²,200 m²,,3,3,,,,,17 años,,,,,,,,,,,,,,,,,,
926604346,michoacán,venta,https://casa.metroscubicos.com/MLM-926604346-venta-de-casa-ilustres-novohispanos-_JM,"$1,600,000",Morelia,Ilustres Novohispanos,128 m²,250 m²,2,4,4,2,,,Norte,5 años,0 MXN,,,,2,,,,,,,,,,,,,
860266365,michoacán,casa,https://casa.metroscubicos.com/MLM-860266365-casa-sola-en-venta-vista-bella-_JM,"$3,200,000",Morelia,Vista Bella,166 m²,133 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,,,
1335827874,michoacán,casa,https://casa.metroscubicos.com/MLM-1335827874-casa-sola-en-venta-chapultepec-sur-_JM,"$2,340,000",Michoacán,Chapultepec Sur,150 m²,150 m²,,3,3,,,,,12 años,,,,,,,,,,,,,,,,,,
1386547224,michoacán,casa,https://casa.metroscubicos.com/MLM-1386547224-casa-en-venta-en-tres-marias-terrazas-_JM,"$6,500,000",Morelia,Terrazas Tres Marías III,466 m²,276 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1335805062,michoacán,casa,https://casa.metroscubicos.com/MLM-1335805062-casa-sola-en-venta-club-altozano-_JM,"$7,000,000",Morelia,Club Campestre,350 mÂ²,300 mÂ²,,,,,,,,,,3,4,6 aÃ±os,,,,,,,,,,,,,,
1364404872,michoacán,casa,https://casa.metroscubicos.com/MLM-1364404872-casa-en-venta-en-el-encinar-altozano-morelia-_JM,"$7,500,000",Morelia,Altozano,300 mÂ²,1 mÂ²,7,,,3,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,,,
925299225,michoacán,venta,https://casa.metroscubicos.com/MLM-925299225-venta-yo-renta-exclusiva-residencia-en-cumbres-de-morelia-_JM,"$6,950,000",Morelia,Cumbres De Morelia,306 m²,425 m²,8,4,4,,,,,7 años,,,,,,,,,,,,,,,,,,
1386510308,michoacán,casa,https://casa.metroscubicos.com/MLM-1386510308-casa-en-venta-en-puerto-de-buenavista-vista-panoramica-_JM,"$2,500,000",Morelia,Puerto De Buenavista,200 mÂ²,270 mÂ²,6,,,3,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1324014154,michoacán,casa,https://casa.metroscubicos.com/MLM-1324014154-casa-en-venta-en-mandarinos-tres-marias-morelia-_JM,"$6,000,000",Morelia,Tres MarÃ­as,375 mÂ²,270 mÂ²,9,,,2,,,,,,4,4,0 aÃ±os,,,,,,,,,,,,,,
926231391,michoacán,rg,https://casa.metroscubicos.com/MLM-926231391-rg-remate-bancario-casa-cirunda-col-la-tamacua-michoacan-_JM,"$2,185,000",Uruapan,La Tamacua,120 m²,200 m²,,3,2,1,,,,14 años,,,,,,,,,,,,,,,,,,
1403135228,michoacán,casa,https://casa.metroscubicos.com/MLM-1403135228-casa-en-venta-tres-marias-lomalta-_JM,"$4,200,000",Morelia,Tres MarÃ­as,144 mÂ²,210 mÂ²,8,,,2,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1404307934,michoacán,casa,https://casa.metroscubicos.com/MLM-1404307934-casa-en-venta-altozano-morelia-_JM,"$5,250,000",Morelia,Altozano,143 mÂ²,242 mÂ²,9,,,2,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,,,
1353794108,michoacán,casa,https://casa.metroscubicos.com/MLM-1353794108-casa-sola-en-venta-lomas-de-la-maestranza-_JM,"$890,000",Morelia,Lomas de La Maestranza,131 m²,81 m²,,2,2,,,,,15 años,,,,,,,,,,,,,,,,,,
1318848498,michoacán,casa,https://casa.metroscubicos.com/MLM-1318848498-casa-sola-en-venta-san-rafael-_JM,"$1,200,000",Morelia,San Rafael,119 m²,225 m²,,7,4,,,,,0 años,,,,,,,,,,,,,,,,,,
1342841567,michoacán,altozano,https://casa.metroscubicos.com/MLM-1342841567-altozano-venta-de-casa-nueva-3-recamaras-todas-con-bano-area-_JM,"$4,652,000",Morelia,Altozano,195 mÂ²,220 mÂ²,4,,,4,1,,,,,4,4,0 aÃ±os,2,,Norte,,,,,,,,,,,
1383327939,michoacán,casa,https://casa.metroscubicos.com/MLM-1383327939-casa-sola-en-venta-fracc-bosques-de-la-huerta-_JM,"$10,000,000",Morelia,Bosques de La Huerta,680 m²,500 m²,,6,6,,,,,0 años,,,,,,,,,,,,,,,,,,
1380282704,michoacán,casa,https://casa.metroscubicos.com/MLM-1380282704-casa-sola-en-venta-san-juanito-itzicuaro-_JM,"$700,000",Morelia,San Juanito Itzicuaro,180 mÂ²,160 mÂ²,,,,,,,,,,5,2,4 aÃ±os,,,,,,,,,,,,,,
1339655018,michoacán,casa,https://casa.metroscubicos.com/MLM-1339655018-casa-sola-en-venta-los-mirasoles-_JM,"$3,000,000",Morelia,Los Mirasoles,160 m²,230 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,,,
1335741888,michoacán,casa,https://casa.metroscubicos.com/MLM-1335741888-casa-sola-en-venta-bosque-monarca-_JM,"$1,950,000",Morelia,Bosque Monarca,150 m²,160 m²,,3,3,,,,,2 años,,,,,,,,,,,,,,,,,,
1335827873,michoacán,casa,https://casa.metroscubicos.com/MLM-1335827873-casa-sola-en-venta-chapultepec-sur-_JM,"$4,200,000",Morelia,Chapultepec Sur,250 m²,300 m²,,4,5,,,,,4 años,,,,,,,,,,,,,,,,,,
1408120541,michoacán,casa,https://casa.metroscubicos.com/MLM-1408120541-casa-de-4-recamaras-col-gertrudis-sanchez-morelia-_JM,"$768,000",Morelia,Gertrudis Sanchez,60 m²,97 m²,,4,2,,1,Casa,,12 años,,,,,2,Casa sola,,,,,,,,,,,,
1397351581,michoacán,casa,https://casa.metroscubicos.com/MLM-1397351581-casa-en-venta-en-altozano-morelia-_JM,"$2,400,000",Morelia,Altozano,105 m²,140 m²,5,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1395340442,michoacán,casa,https://casa.metroscubicos.com/MLM-1395340442-casa-en-villas-de-las-lomas-morelia-michoacan-barata-jtp-_JM,"$389,000",Morelia,Villas de La Loma II,65 m²,65 m²,,2,1,1,,,,12 años,,,,,,,,,,,,,,,,,,
1411811535,michoacán,casa,https://casa.metroscubicos.com/MLM-1411811535-casa-en-venta-en-morelia-en-col-la-quemada-_JM,"$1,050,000",Morelia,La Quemada,59 m²,109 m²,,2,2,,,,,22 años,,,,,,,,,,,,,,,,,,
1414485564,michoacán,casa,https://casa.metroscubicos.com/MLM-1414485564-casa-en-venta-en-morelia-michoacan-en-everardo-rodriguez-orbe-_JM,"$1,350,000",Morelia,Ampliación Batalla de Morelia,114 m²,130 m²,,3,3,4,,,,16 años,,,,,,,,,,,,,,,,,,
1402819403,michoacán,casa,https://casa.metroscubicos.com/MLM-1402819403-casa-en-venta-en-morelia-ilustres-novohispanos-_JM,"$2,950,000",Morelia,Ilustres Novohispanos,198 m²,360 m²,,3,3,3,,,,1 años,,,,,,,,,,,,,,,,,,
1386541456,michoacán,casa,https://casa.metroscubicos.com/MLM-1386541456-casa-en-venta-altozano-morelia-_JM,"$3,570,500",Morelia,Otra Colonia,160 m²,193 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,,,
1391438288,michoacán,casa,https://casa.metroscubicos.com/MLM-1391438288-casa-en-venta-en-altozano-morelia-_JM,"$3,400,000",Morelia,Altozano,157 mÂ²,180 mÂ²,7,,,2,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,
1395343871,michoacán,casa,https://casa.metroscubicos.com/MLM-1395343871-casa-en-venta-fraccionamiento-villas-del-sol-patzcuaro-vista-al-lago-_JM,"$3,000,000",Michoacán,Pátzcuaro,112 m²,160 m²,,3,4,2,,,,2 años,,,,,,,,,,,,,,,,,,
926590003,michoacán,casa,https://casa.metroscubicos.com/MLM-926590003-casa-en-venta-con-departamento-en-puerta-sur-tres-marias-mo-_JM,"$5,200,000",Morelia,Tres Marías,195 m²,335 m²,9,4,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1408120572,michoacán,casa,https://casa.metroscubicos.com/MLM-1408120572-casa-de-4-recamaras-2-en-pb-jardin-morelia-_JM,"$2,028,000",Tarimbaro,Jardín Morelia,148 m²,144 m²,,4,3,2,1,Casa,,12 años,,,,,2,Casa sola,,,,,,,,,,,,
926642926,michoacán,excelente,https://casa.metroscubicos.com/MLM-926642926-excelente-propiedad-para-comercio-o-habitacional-santiago-undameo-_JM,"$4,700,000",Morelia,Santiago Undameo,815 mÂ²,451 mÂ²,2,,,3,,,,,0 MXN,6,3,30 aÃ±os,2,,Norte,,,,,,,,,,,
1388919493,michoacán,casa,https://casa.metroscubicos.com/MLM-1388919493-casa-sola-en-venta-jardines-de-torremolinos-_JM,"$14,000,000",Morelia,Jardines De Torremolinos,1400 m²,850 m²,,6,8,,,,,0 años,,,,,,,,,,,,,,,,,,
1353819980,michoacán,casa,https://casa.metroscubicos.com/MLM-1353819980-casa-sola-en-venta-villa-magna-_JM,"$860,000",Morelia,Villa Magna III,68 m²,125 m²,,3,3,,,,,12 años,,,,,,,,,,,,,,,,,,
1353787736,michoacán,casa,https://casa.metroscubicos.com/MLM-1353787736-casa-sola-en-venta-villas-de-la-loma-_JM,"$890,000",Morelia,Villas de La Loma II,91 m²,89 m²,,3,4,,,,,22 años,,,,,,,,,,,,,,,,,,
1394155263,michoacán,casa,https://casa.metroscubicos.com/MLM-1394155263-casa-en-venta-en-uruapan-michoacan-vcr-_JM,"$959,835",Uruapan,México,149 m²,206 m²,,4,2,2,1,,Sur,,,,,,2,,,,,,,,,,,,,
1386435025,michoacán,casa,https://casa.metroscubicos.com/MLM-1386435025-casa-en-venta-tres-marias-fracc-paseo-del-parque-_JM,"$3,650,000",Morelia,Parque Sur,285 mÂ²,1 mÂ²,6,,,3,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,
1394047201,michoacán,casa,https://casa.metroscubicos.com/MLM-1394047201-casa-sola-en-venta-felix-ireta-_JM,"$2,990,000",Morelia,Félix Ireta,160 m²,151 m²,,4,3,,,,,17 años,,,,,,,,,,,,,,,,,,
1344670657,michoacán,residencia,https://casa.metroscubicos.com/MLM-1344670657-residencia-en-venta-en-lindavista-tres-marias-morelia-_JM,"$6,800,000",Morelia,Tres Marías,180 m²,400 m²,8,4,4,2,,,,0 años,,,,,,,,,,,,,,,,,,
1340397384,michoacán,casa,https://casa.metroscubicos.com/MLM-1340397384-casa-sola-en-venta-fracc-lazaro-cardenas-_JM,"$2,700,000",Morelia,Lázaro Cárdenas,128 m²,280 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,,,
