ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Antigüedad,Orientación,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Ambientes,Cantidad de pisos,OrientaciÃ³n,Bodegas,Tipo de casa,Tipo de propiedad,Número de piso de la unidad,Disposición,Departamentos por piso,Acceso,Forma del terreno,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Disposición del lote
1423747872,tabasco,casa,https://casa.metroscubicos.com/MLM-1423747872-casa-en-venta-en-desarrollo-san-angel-promocion-obra-nueva-facilidades-de-pago-_JM,"$5,245,000",Villahermosa,Carrizal,203 m²,196 m²,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,
1423696758,tabasco,venta,https://casa.metroscubicos.com/MLM-1423696758-venta-de-casa-nueva-en-colonia-libertad-a-3-minutos-de-tabasco-2000-_JM,"$1,870,000",Tabasco,Centro,164 m²,220 m²,3,4,2,3 años,,,,,,,,,,,,,,,,,,,,
1424176251,tabasco,casa,https://casa.metroscubicos.com/MLM-1424176251-casa-en-venta-en-residencial-las-hadas-_JM,"$13,500,000",Villahermosa,Las Hadas,400 m²,500 m²,,,,5 años,Norte,0 MXN,,,,,,,,,,,,,,,,,,
1423690954,tabasco,casa,https://casa.metroscubicos.com/MLM-1423690954-casa-en-condominio-en-venta-en-parrilla-centro-tabasco-_JM,"$1,260,000",Centro,Carrizal,105 mÂ²,87 mÂ²,,,,,,,2,2,0 aÃ±os,,,,,,,,,,,,,,,
1423722482,tabasco,casa,https://casa.metroscubicos.com/MLM-1423722482-casa-en-venta-en-residencial-lotus-_JM,"$2,000,000",Centro,El Cedro,157 m²,124 m²,3,3,,1 años,,,,,,,,,,,,,,,,,,,,
1423741624,tabasco,casa,https://casa.metroscubicos.com/MLM-1423741624-casa-en-venta-en-tamulte-_JM,"$6,200,000",Villahermosa,Tamulte De Las Barrancas,183 m²,312 m²,4,3,,37 años,,,,,,,,,,,,,,,,,,,,
1424189128,tabasco,residencial,https://casa.metroscubicos.com/MLM-1424189128-residencial-casa-en-venta-_JM,"$2,200,000",Centro,Nueva Villahermosa,102 m²,191 m²,3,2,1,30 años,Norte,0 MXN,,,,3,,,,,,,,,,,,,,
1424166563,tabasco,casa,https://casa.metroscubicos.com/MLM-1424166563-casa-en-venta-en-el-cedro-_JM,"$1,750,000",Nacajuca,El Cedro Saloya,464 mÂ²,120 mÂ²,,,,,,0 MXN,2,1,9 aÃ±os,2,1,Norte,,,,,,,,,,,,
1422825804,tabasco,casa,https://casa.metroscubicos.com/MLM-1422825804-casa-residencial-en-venta-_JM,"$1,590,000",Villahermosa,Ixtacomitan 1a Secc.,105 m²,160 m²,3,2,2,1 años,Norte,0 MXN,,,,3,2,,,,,,,,,,,,,
1423754481,tabasco,casa,https://casa.metroscubicos.com/MLM-1423754481-casa-en-venta-en-residencial-mandala-modelo-crepusculo-_JM,"$1,725,000",Tabasco,Centro,105 mÂ²,109 mÂ²,,,2,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1424203130,tabasco,auto,https://casa.metroscubicos.com/MLM-1424203130-auto-hotel-en-venta-_JM,"$40,000,000",Paraíso,Paraíso,4512 m²,4352 m²,38,38,40,10 años,Norte,0 MXN,,,,38,1,,,,,,,,,,,,,
1424668140,tabasco,casa,https://casa.metroscubicos.com/MLM-1424668140-casa-anacleto-canabal-_JM,"$2,290,000",Villahermosa,Tabasco,149 m²,,3,2,2,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1424285969,tabasco,casa,https://casa.metroscubicos.com/MLM-1424285969-casa-en-venta-bosques-de-villahermosa-_JM,"$4,500,000",Centro,Villa Hermosa,260 m²,,3,3,,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1423722456,tabasco,casa,https://casa.metroscubicos.com/MLM-1423722456-casa-en-venta-en-residencial-mandala-modelo-amanecer-_JM,"$2,078,000",Tabasco,Centro,105 mÂ²,128 mÂ²,,,2,,,,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1426662570,tabasco,casa,https://casa.metroscubicos.com/MLM-1426662570-casa-en-venta-recamara-en-planta-baja-col-miguel-hidalgo-por-periferico-perforadora-mexico-_JM,"$1,550,000",Villahermosa,Miguel Hidalgo Y Costilla,120 m²,179 m²,2,2,,,,0 MXN,,,,,2,,,,,,,,,,,,,
1424224959,tabasco,casa,https://casa.metroscubicos.com/MLM-1424224959-casa-en-venta-de-remate-bancario-en-villahermosa-tab-_JM,"$997,000",Villahermosa,Tabasco,350 m²,,3,3,2,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
1424224945,tabasco,casa,https://casa.metroscubicos.com/MLM-1424224945-casa-en-venta-en-priv-la-toscana-_JM,"$7,000,000",Villahermosa,Fracc. Bonanza,228 m²,400 m²,3,4,4,1 años,Norte,0 MXN,,,,3,2,,,,,,,,,,,,,
1424609424,tabasco,casa,https://casa.metroscubicos.com/MLM-1424609424-casa-rancho-o-rancheria-medellin-y-pigua-_JM,"$890,000",Villahermosa,Tabasco,320 m²,,2,1,1,0 años,,0 MXN,,,,,1,,,,,,,,,,,,,
1424668175,tabasco,casa,https://casa.metroscubicos.com/MLM-1424668175-casa-fraccionamiento-el-country-_JM,"$4,800,000",Villahermosa,El Country,228 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
1422733759,tabasco,casa,https://casa.metroscubicos.com/MLM-1422733759-casa-en-venta-en-loma-bonita-_JM,"$4,800,000",Centro,Loma Linda,400 m²,282 m²,4,4,2,20 años,Norte,0 MXN,,,,,,,,,,,,,,,,,,
1424714267,tabasco,casa,https://casa.metroscubicos.com/MLM-1424714267-casa-rancho-o-rancheria-ixtacomitan-_JM,"$1,300,000",Villahermosa,Tabasco,142 m²,,3,3,2,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1424733895,tabasco,casa,https://casa.metroscubicos.com/MLM-1424733895-casa-rancho-o-rancheria-boqueron-_JM,"$5,000,000",Villahermosa,Tabasco,787 mÂ²,,,,2,,,0 MXN,4,4,0 aÃ±os,,2,,,,,,,,,,,,,
1423600298,tabasco,asr,https://casa.metroscubicos.com/MLM-1423600298-asr-remate-bancario-venta-de-casa-en-villahermosa-tabasco-col-blancas-mariposas-_JM,"$665,000",Villahermosa,Blancas Mariposas,120 m²,150 m²,3,1,1,12 años,,,,,,,2,,,,,,,,,,,,,
1425960966,tabasco,casa,https://casa.metroscubicos.com/MLM-1425960966-casa-sola-en-venta-miguel-hidalgo-_JM,"$580,000",Comalcalco,Miguel Hidalgo,1125 mÂ²,102 mÂ²,,,,,,,2,1,0 aÃ±os,,,,,,,,,,,,,,,
1423439690,tabasco,casa,https://casa.metroscubicos.com/MLM-1423439690-casa-en-venta-en-los-mangos-21-nacajuca-tabasco-_JM,"$1,840,000",Nacajuca,Nacajuca,120 m²,120 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,
1422916563,tabasco,casa,https://casa.metroscubicos.com/MLM-1422916563-casa-de-2-planta-col-atasta-villahermosa-_JM,"$470,916",Villahermosa,Atasta De Serra,250 m²,230 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,
1338798102,tabasco,mp,https://casa.metroscubicos.com/MLM-1338798102-mp-casa-venta-remate-bancario-villhermosablancas-mariposas-_JM,"$315,000",Villahermosa,Blancas Mariposas,135 m²,135 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,
805507552,tabasco,estrena,https://casa.metroscubicos.com/MLM-805507552-estrena-casa-en-fracc-kedros-villahermosa-_JM,"$2,350,000",Villahermosa,Tabasco,144 mÂ²,,,,2,,,0 MXN,4,3,0 aÃ±os,,2,,,,,,,,,,,,,
805503940,tabasco,estrena,https://casa.metroscubicos.com/MLM-805503940-estrena-casa-en-residencial-altozano-valle-5-villahermosa-tab-_JM,"$1,468,625",Villahermosa,Tabasco,91 m²,,2,2,2,0 años,,541 MXN,,,,,2,,,,,,,,,,,,,
805503919,tabasco,casa,https://casa.metroscubicos.com/MLM-805503919-casa-en-venta-fraccionamiento-kedros-_JM,"$2,410,000",Villahermosa,Tabasco,154 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,,,,,,,,,,,,,,
1320605883,tabasco,casa,https://casa.metroscubicos.com/MLM-1320605883-casa-de-3-recamaras-en-preventa-en-jardines-del-campestre-_JM,"$2,800,000",Villahermosa,Sol Campestre,168 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,6,2,,,,,,,,,,,,,
805501490,tabasco,casa,https://casa.metroscubicos.com/MLM-805501490-casa-nueva-modelo-teca-valle-7-en-altozano-villahermosa-_JM,"$3,337,337",Villahermosa,Aeropuerto De La Ciudad De Villahermosa,166 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
805501454,tabasco,casa,https://casa.metroscubicos.com/MLM-805501454-casa-en-venta-fracc-kedros-villahermosa-_JM,"$2,195,000",Villahermosa,Tabasco,130 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
805503812,tabasco,casa,https://casa.metroscubicos.com/MLM-805503812-casa-en-venta-residencial-cumbres-ixtacomitan-villahermosa-_JM,"$2,200,000",Villahermosa,Tabasco,144 m²,144 m²,3,2,2,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
805503920,tabasco,casa,https://casa.metroscubicos.com/MLM-805503920-casa-en-venta-modelo-ceiba-jardines-del-country-_JM,"$4,380,000",Villahermosa,El Country,274 mÂ²,,,,2,,,0 MXN,4,4,0 aÃ±os,,3,,,,,,,,,,,,,
1310988387,tabasco,estrena,https://casa.metroscubicos.com/MLM-1310988387-estrena-casa-en-residencial-altozano-valle-5-villahermosa-tab-_JM,"$1,612,219,000",Villahermosa,Tabasco,91 mÂ²,,,,2,,,541 MXN,2,2,0 aÃ±os,,2,,,,,,,,,,,,,
1405547431,tabasco,casa,https://casa.metroscubicos.com/MLM-1405547431-casa-en-centro-tabasco-en-remate-bancario-sdc-_JM,"$2,251,000",Villahermosa,José María Pino Suárez,180 m²,180 m²,3,2,2,1 años,,,,,,,,,1,,,,,,,,,,,
812316613,tabasco,casa,https://casa.metroscubicos.com/MLM-812316613-casa-tabasco-_JM,"$680,000",Xalapa,Tabasco,200 m²,,5,2,,22 años,,0 MXN,,,,,2,,,,,,,,,,,,,
963539975,tabasco,casa,https://casa.metroscubicos.com/MLM-963539975-casa-en-preventa-en-residencial-palmarena-by-las-hadas-_JM,"$4,900,000",Villahermosa,Las Hadas,200 m²,220 m²,3,2,2,0 años,,,,,,,,,,,,,,,,,,,,
1311004126,tabasco,casa,https://casa.metroscubicos.com/MLM-1311004126-casa-nueva-modelo-teca-valle-7-en-altozano-villahermosa-_JM,"$3,337,337",Villahermosa,Aeropuerto De La Ciudad De Villahermosa,166 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
805501494,tabasco,casa,https://casa.metroscubicos.com/MLM-805501494-casa-nueva-modelo-cedro-altozano-tabasco-_JM,"$4,574,507",Villahermosa,Tabasco,264 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
1367464332,tabasco,casa,https://casa.metroscubicos.com/MLM-1367464332-casa-venta-calle-tabasco-col-roma-norte-_JM,"$25,000,000",Cuauhtémoc,Roma Norte,306 m²,494 m²,11,4,2,84 años,,,,,,16,,,,,,,,,,,,,,
809378429,tabasco,oportunidad,https://casa.metroscubicos.com/MLM-809378429-oportunidad-casa-nueva-en-venta-real-campestre-cluster-9-villahermosa-_JM,"$2,700,000",Villahermosa,Sol Campestre,215 mÂ²,,,,2,,,0 MXN,3,2,0 aÃ±os,,2,,,,,,,,,,,,,
961902759,tabasco,casa,https://casa.metroscubicos.com/MLM-961902759-casa-nueva-en-venta-en-fracc-lomas-de-bellavista-_JM,"$1,680,000",Villahermosa,Buena Vista Río Nuevo 2a Secc.,105 m²,147 m²,3,3,1,,,,,,,,,,,,,,,,,,,,,
938721985,tabasco,casa,https://casa.metroscubicos.com/MLM-938721985-casa-en-venta-fraccionamiento-los-rios-villahermosa-_JM,"$2,850,000",Villahermosa,Tabasco,176 m²,,3,2,2,10 años,,0 MXN,,,,,,,,,,,,,,,,,,
805501457,tabasco,casa,https://casa.metroscubicos.com/MLM-805501457-casa-en-venta-en-fracc-jardines-del-country-mod-bambu-_JM,"$3,950,000",Villahermosa,El Country,222 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
1332702264,tabasco,casa,https://casa.metroscubicos.com/MLM-1332702264-casa-fraccionamiento-bosques-de-villahermosa-_JM,"$4,250,000",Villahermosa,Tabasco,260 m²,,3,4,2,0 años,,0 MXN,,,,5,,,,,,,,,,,,,,
859171748,tabasco,casa,https://casa.metroscubicos.com/MLM-859171748-casa-en-venta-en-altozano-valle-6-_JM,"$1,965,507",Villahermosa,Tabasco,121 m²,121 m²,3,2,2,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
1394209349,tabasco,casa,https://casa.metroscubicos.com/MLM-1394209349-casa-sola-en-venta-huimango-_JM,"$900,000",Cunduacan,Huimango,300 mÂ²,143 mÂ²,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,,,,
1394209353,tabasco,casa,https://casa.metroscubicos.com/MLM-1394209353-casa-sola-en-venta-fracc-san-antonio-_JM,"$1,500,000",Tabasco,Cunduacan,153 m²,200 m²,5,4,,0 años,,,,,,,,,,,,,,,,,,,,
1394232870,tabasco,casa,https://casa.metroscubicos.com/MLM-1394232870-casa-sola-en-venta-la-piedra-1ra-seccion-_JM,"$1,400,000",Cunduacan,La Piedra 1a Secc.,1300 mÂ²,300 mÂ²,,,,,,,3,1,17 aÃ±os,,,,,,,,,,,,,,,
1395778491,tabasco,casa,https://casa.metroscubicos.com/MLM-1395778491-casa-uso-de-suelo-en-venta-vicente-guerrero-_JM,"$2,200,000",Tabasco,Comalcalco,191 m²,241 m²,2,1,,0 años,,,,,,,,,,,,,,,,,,,,
1394245753,tabasco,casa,https://casa.metroscubicos.com/MLM-1394245753-casa-sola-en-venta-jalpa-de-mendez-centro-_JM,"$1,300,000",Jalpa De Méndez,Jalpa De Mendez Centro,100 m²,120 m²,2,3,,1 años,,,,,,,,,,,,,,,,,,,,
1394309528,tabasco,casa,https://casa.metroscubicos.com/MLM-1394309528-casa-sola-en-venta-cunduacan-centro-_JM,"$1,900,000",Cunduacan,Cunduacan Centro,120 m²,240 m²,4,3,,22 años,,,,,,,,,,,,,,,,,,,,
1390170515,tabasco,casa,https://casa.metroscubicos.com/MLM-1390170515-casa-sola-en-venta-dos-montes-_JM,"$1,535,417",Tabasco,Centro,90 mÂ²,91 mÂ²,,,,,,,2,3,0 aÃ±os,,,,,,,,,,,,,,,
963420889,tabasco,casa,https://casa.metroscubicos.com/MLM-963420889-casa-nueva-en-venta-cerca-de-la-zona-country-villahermosa-_JM,"$1,450,000",Villahermosa,Flores Del Trópico,96 m²,86 m²,2,2,2,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
1408704238,tabasco,casa,https://casa.metroscubicos.com/MLM-1408704238-casa-sola-en-venta-cunduacan-centro-_JM,"$1,200,000",Cunduacan,Cunduacan Centro,280 m²,560 m²,6,4,,22 años,,,,,,,,,,,,,,,,,,,,
1394219994,tabasco,casa,https://casa.metroscubicos.com/MLM-1394219994-casa-sola-en-venta-playa-azul-_JM,"$1,500,000",Tabasco,Cunduacan,160 m²,210 m²,3,3,,0 años,,,,,,,,,,,,,,,,,,,,
1390220251,tabasco,casa,https://casa.metroscubicos.com/MLM-1390220251-casa-sola-en-venta-arboledas-_JM,"$3,200,000",Tabasco,Centro,118 m²,128 m²,3,3,,0 años,,,,,,,,,,,,,,,,,,,,
1394232868,tabasco,casa,https://casa.metroscubicos.com/MLM-1394232868-casa-sola-en-venta-magisterial-_JM,"$850,000",Cunduacan,Monterrey,140 m²,100 m²,2,2,,22 años,,,,,,,,,,,,,,,,,,,,
1394239278,tabasco,casa,https://casa.metroscubicos.com/MLM-1394239278-casa-sola-en-venta-obrera-_JM,"$740,000",Cunduacan,Once De Febrero 1a Secc.,160 m²,62 m²,2,1,,2 años,,,,,,,,,,,,,,,,,,,,
1321652100,tabasco,casa,https://casa.metroscubicos.com/MLM-1321652100-casa-fraccionamiento-sol-campestre-_JM,"$3,150,000",Villahermosa,Sol Campestre,168 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,7,2,,,,,,,,,,,,,
1310988416,tabasco,casa,https://casa.metroscubicos.com/MLM-1310988416-casa-en-ventavillas-del-bosque-villahermosa-_JM,"$5,850,000",Villahermosa,Paseos Del Usumacinta,300 m²,,3,2,3,20 años,,800 MXN,,,,,2,,,,,,,,,,,,,
788193216,tabasco,casa,https://casa.metroscubicos.com/MLM-788193216-casa-en-venta-fraccioanmiento-hacienda-esmeralda-_JM,"$2,500,000",Villahermosa,Hacienda La Esmeralda,250 m²,150 m²,3,2,2,,,,,,,6,,,,,,,,,,,,,,
1313729581,tabasco,casa,https://casa.metroscubicos.com/MLM-1313729581-casa-rancho-o-rancheria-ixtacomitan-_JM,"$7,200,000",Villahermosa,Tabasco,1500 m²,,4,6,15,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1394215653,tabasco,casa,https://casa.metroscubicos.com/MLM-1394215653-casa-sola-en-venta-playa-azul-_JM,"$1,450,000",Tabasco,Cunduacan,160 m²,288 m²,4,4,,2 años,,,,,,,,,,,,,,,,,,,,
838295658,tabasco,casa,https://casa.metroscubicos.com/MLM-838295658-casa-en-venta-en-residencial-country-villahermosa-_JM,"$3,500,000",Villahermosa,El Country,277 mÂ²,,,,2,,,0 MXN,3,3,13 aÃ±os,,2,,,,,,,,,,,,,
805501513,tabasco,casa,https://casa.metroscubicos.com/MLM-805501513-casa-en-venta-residencial-el-country-villahermosa-_JM,"$4,900,000",Villahermosa,El Country,300 m²,,3,3,2,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1394219993,tabasco,casa,https://casa.metroscubicos.com/MLM-1394219993-casa-sola-en-venta-playa-azul-_JM,"$850,000",Tabasco,Cunduacan,80 m²,88 m²,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
1394340718,tabasco,casa,https://casa.metroscubicos.com/MLM-1394340718-casa-sola-en-venta-playa-azul-_JM,"$1,050,000",Tabasco,Cunduacan,80 m²,80 m²,2,3,,5 años,,,,,,,,,,,,,,,,,,,,
1394340702,tabasco,casa,https://casa.metroscubicos.com/MLM-1394340702-casa-sola-en-venta-manuel-sanchez-marmol-_JM,"$765,000",Cunduacan,Manuel Sanchez Mármol,160 m²,60 m²,2,1,,1 años,,,,,,,,,,,,,,,,,,,,
961903691,tabasco,casa,https://casa.metroscubicos.com/MLM-961903691-casa-en-venta-colonia-sabina-centro-_JM,"$1,600,000",Villahermosa,Sabinas,106.46 m²,169.62 m²,3,3,1,,,,,,,,,,,,,,,,,,,,,
1321526309,tabasco,casa,https://casa.metroscubicos.com/MLM-1321526309-casa-en-preventa-en-jardines-del-campestre-villahermosa-_JM,"$2,800,000",Villahermosa,Sol Campestre,168 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,7,2,,,,,,,,,,,,,
963423086,tabasco,casa,https://casa.metroscubicos.com/MLM-963423086-casa-en-venta-a-lado-de-sport-city-villahermosa-cerca-de-tabasco-2000-_JM,"$5,000,000",Villahermosa,Tabasco,300 m²,300 m²,4,3,2,2 años,,0 MXN,,,,,,,,,,,,,,,,,,
949396721,tabasco,casa,https://casa.metroscubicos.com/MLM-949396721-casa-residencial-puerta-de-hierro-_JM,"$4,000,000",Villahermosa,Tabasco,277 mÂ²,,,,2,,,1300 MXN,4,4,14 aÃ±os,,2,,,,,,,,,,,,,
946260140,tabasco,casa,https://casa.metroscubicos.com/MLM-946260140-casa-en-venta-residencial-terrazas-nacajuca-_JM,"$1,950,000",Nacajuca,Pomoca,190 m²,,3,2,2,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1323974201,tabasco,casas,https://casa.metroscubicos.com/MLM-1323974201-casas-en-venta-en-primero-de-mayo-centro-_JM,"$7,900,000",Villahermosa,Primero De Mayo,388 m²,324 m²,4,5,,,,,,,,,,,,,,,,,,,,,,
1366806838,tabasco,casa,https://casa.metroscubicos.com/MLM-1366806838-casa-en-excelente-ubicacion-_JM,"$1,500,000",Cárdenas,Petrolera,216 m²,153 m²,3,3,3,0 años,,,,,,6,,,,,,,,,,,,,,
1401102062,tabasco,casa,https://casa.metroscubicos.com/MLM-1401102062-casa-sola-en-venta-cunduacan-centro-_JM,"$858,000",Cunduacan,Cunduacan Centro,75 m²,84 m²,2,2,,0 años,,,,,,,,,,,,,,,,,,,,
961896053,tabasco,casa,https://casa.metroscubicos.com/MLM-961896053-casa-nueva-en-venta-en-fracc-san-jose-en-villahermosa-_JM,"$1,600,000",Villahermosa,Sabinas,105 m²,160 m²,3,3,2,,,,,,,,,,,,,,,,,,,,,
963423073,tabasco,casa,https://casa.metroscubicos.com/MLM-963423073-casa-nueva-con-alberca-en-venta-en-frontera-centla-tabasco-_JM,"$1,390,000",Centla,Frontera,105 m²,130 m²,3,3,2,0 años,,,,,,,,,,,,,,,,,,,,
788195765,tabasco,quinta,https://casa.metroscubicos.com/MLM-788195765-quinta-en-venta-en-parrill-_JM,"$2,800,000",Villahermosa,Villa Parrilla,4431 mÂ²,150 mÂ²,,,20,,,,2,2,,4,,,,,,,,,,,,,,
963420905,tabasco,casa,https://casa.metroscubicos.com/MLM-963420905-casa-nueva-de-3-recamaras-en-venta-en-residencial-puerta-madero-zona-el-country-_JM,"$3,950,000",Villahermosa,Tabasco,225 mÂ²,215 mÂ²,,,2,,,0 MXN,3,4,0 aÃ±os,,,,,,,,,,,,,,,
861157165,tabasco,casa,https://casa.metroscubicos.com/MLM-861157165-casa-en-venta-residencial-loma-linda-villahermosa-_JM,"$10,000,000",Villahermosa,Loma Linda,450 m²,,3,3,2,15 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1335806099,tabasco,casa,https://casa.metroscubicos.com/MLM-1335806099-casa-en-venta-_JM,"$2,800,000",Villahermosa,Fracc. Valle Marino,240 m²,200 m²,3,2,2,22 años,,500 MXN,,,,,,,,,,,,,,,,,,
963405997,tabasco,casa,https://casa.metroscubicos.com/MLM-963405997-casa-en-privada-en-venta-en-villa-floresta-parrilla-2-_JM,"$1,000,000",Villahermosa,Villa Floresta,105 mÂ²,110 mÂ²,,,1,,,,2,1,2 aÃ±os,,,,,,,,,,,,,,,
834738771,tabasco,casa,https://casa.metroscubicos.com/MLM-834738771-casa-en-venta-con-amplio-terreno-en-ria-buenavista-2da-secc-_JM,"$1,200,000",Villahermosa,Tabasco,259 mÂ²,92 mÂ²,,,6,,,0 MXN,2,2,8 aÃ±os,,,,,,,,,,,,,,,
942666912,tabasco,casa,https://casa.metroscubicos.com/MLM-942666912-casa-en-venta-real-de-minas-villahermosa-_JM,"$5,900,000",Villahermosa,Tabasco,274 m²,,3,2,2,0 años,,0 MXN,,,,,2,,,,,,,,,,,,,
1311004152,tabasco,casa,https://casa.metroscubicos.com/MLM-1311004152-casa-en-venta-nueva-real-campestre-villahermosa-_JM,"$4,500,000",Villahermosa,Sol Campestre,256 mÂ²,,,,2,,,0 MXN,3,3,0 aÃ±os,,2,,,,,,,,,,,,,
1323999844,tabasco,casas,https://casa.metroscubicos.com/MLM-1323999844-casas-en-venta-en-indeco-unidad-centro-_JM,"$1,820,000",Villahermosa,Indeco Unidad,160 m²,140 m²,3,2,,,,,,,,,,,,,,,,,,,,,,
771041381,tabasco,casa,https://casa.metroscubicos.com/MLM-771041381-casa-en-venta-cluster-7-real-campestre-modelo-quebec-basica-_JM,"$2,498,900",Tabasco,Nacajuca,176 mÂ²,176 mÂ²,,,2,,,0 MXN,3,4,0 aÃ±os,,,,,,,,,,,,,,,
788185523,tabasco,casa,https://casa.metroscubicos.com/MLM-788185523-casa-nueva-en-venta-fracc-jardines-del-country-villahermosa-tabasco-_JM,"$4,380,000",Centro,El Country,180 m²,274 m²,3,3,2,,,,,,,7,,,,,,,,,,,,,,
897822642,tabasco,casa,https://casa.metroscubicos.com/MLM-897822642-casa-en-venta-real-del-valle-villahermosa-_JM,"$2,000,000",Villahermosa,Real del Valle,138 mÂ²,,,,,,,0 MXN,3,2,10 aÃ±os,,,,,,,,,,,,,,,
1355224328,tabasco,casa,https://casa.metroscubicos.com/MLM-1355224328-casa-residencial-en-venta-_JM,"$16,000,000",Villahermosa,La Cruz Del BajÃ­o,5000 mÂ²,743 mÂ²,,,5,,,0 MXN,4,4,3 aÃ±os,4,1,Norte,,,,,,,,,,,,
1320648707,tabasco,casa,https://casa.metroscubicos.com/MLM-1320648707-casa-en-venta-altozano-_JM,"$2,600,000",Centro,Nueva Villahermosa,144.5 m²,136 m²,3,3,2,15 años,,200 MXN,,,,,2,,1,Casa,Casa en condominio,,,,,,,,,
875866857,tabasco,casa,https://casa.metroscubicos.com/MLM-875866857-casa-en-venta-en-el-centro-de-frontera-_JM,"$800,000",Tabasco,Centla,303 m²,77 m²,2,1,,30 años,,0 MXN,,,,,,,,,,,,,,,,,,
802091044,tabasco,impecable,https://casa.metroscubicos.com/MLM-802091044-impecable-residencia-en-villa-hermosa-tabasco-en-venta-_JM,"$3,300,000",Villahermosa,Tabasco,150 m²,,4,3,2,3 años,,0 MXN,,,,5,,,,,,,,,,,,,,
1324024960,tabasco,casas,https://casa.metroscubicos.com/MLM-1324024960-casas-en-venta-en-real-campestre-nacajuca-_JM,"$2,309,000",Tabasco,Nacajuca,123 m²,134 m²,3,2,,,,,,,,,,,,,,,,,,,,,,
935989411,tabasco,casa,https://casa.metroscubicos.com/MLM-935989411-casa-ciudad-de-villahermosa-_JM,"$1,700,000",Tabasco,Centro,160 m²,,2,2,2,8 años,Norte,0 MXN,,,,,1,,,,,,,,,,,,,
818850956,tabasco,casa,https://casa.metroscubicos.com/MLM-818850956-casa-en-venta-jardines-del-country-villahermosa-_JM,"$4,000,000",Villahermosa,El Country,224 mÂ²,,,,2,,,0 MXN,3,3,4 aÃ±os,,2,,,,,,,,,,,,,
1311016852,tabasco,casa,https://casa.metroscubicos.com/MLM-1311016852-casa-en-venta-fraccionamiento-los-rios-villahermosa-_JM,"$2,850,000",Villahermosa,Tabasco,176 m²,,3,2,2,10 años,,0 MXN,,,,,,,,,,,,,,,,,,
963468478,tabasco,residencial,https://casa.metroscubicos.com/MLM-963468478-residencial-quinta-en-venta-_JM,"$16,500,000",Villahermosa,Dos Montes,10099 mÂ²,1525 mÂ²,,,10,,,,6,8,20 aÃ±os,,,,,,,,,,,,,,,
805501243,tabasco,casa,https://casa.metroscubicos.com/MLM-805501243-casa-nueva-en-venta-real-de-palmas-indeco-_JM,"$1,650,000",Villahermosa,Tabasco,150 m²,150 m²,3,2,2,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
1355890664,tabasco,casa,https://casa.metroscubicos.com/MLM-1355890664-casa-sola-en-venta-villahermosa-centro-_JM,"$22,000,000",Tabasco,Centro,180 m²,600 m²,8,8,,0 años,,,,,,,,,,,,,,,,,,,,
963406006,tabasco,casa,https://casa.metroscubicos.com/MLM-963406006-casa-nueva-en-venta-en-residencial-los-bosques-cerca-de-tabasco-2000-_JM,"$950,000",Villahermosa,Tabasco,90 m²,52 m²,2,1,1,0 años,,0 MXN,,,,,,,,,,,,,,,,,,
