ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1372506041,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1372506041-venta-de-hermosa-casa-en-av-san-jeronimo-lidice-_JM,"$20,500,000",La Magdalena Contreras,San Jerónimo Lídice,626 m²,8,4,5,4,2,14 años,3000 MXN,500 m²,,,,Sur,1,,,,,,,,,,,,,,,,
1392412942,distrito-federal,super,https://casa.metroscubicos.com/MLM-1392412942-super-casa-en-venta-en-coyoacan-division-del-norte-y-churubusco-san-diego-churubusco-_JM,"$17,950,000",Coyoacán,San Diego Churubusco,300 m²,,4,2,4,3,8 años,500 MXN,250 m²,,,,Oriente,,,,,,,,,,,,,,,,,
1400125212,distrito-federal,excelente,https://casa.metroscubicos.com/MLM-1400125212-excelente-casa-en-av-de-las-fuentes-jardines-del-pedregal-_JM,"$32,000,000",Alvaro Obregón,Jardines Del Pedregal,900 m²,8,3,4,5,,0 años,,500 m²,,,,,,,,,,,,,,,,,,,,,
1397418506,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1397418506-casa-en-venta-colonia-arenal-3ra-seccion-_JM,"$2,999,000",Venustiano Carranza,Arenal 3a Sección,284 m²,,6,2,1,,,,284 m²,,,,,,,,,,,,,,,,,,,,,
1410732943,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1410732943-casa-en-venta-jardines-de-pedregal-_JM,"$25,000,000",Alvaro Obregón,Jardines Del Pedregal,565 m²,10,5,4,3,,42 años,,565 m²,,,,,,,,,,,,,,,,,,,,,
1317113843,distrito-federal,6775,https://casa.metroscubicos.com/MLM-1317113843-6775-margarito-salamanca-presidentes-ejidales-2a-seccion-_JM,"$7,450,000",Coyoacán,Presidentes Ejidales 2a Sección,250 m²,,3,3,2,,,,450 m²,,,,,,,,,,,,,,,,,,,,,
1421729289,distrito-federal,excelente,https://casa.metroscubicos.com/MLM-1421729289-excelente-casa-con-jardin-y-roof-garden-_JM,"$14,000,000",Coyoacán,Parque San Andrés,300 m²,12,3,4,3,,13 años,,300 m²,,,,,,,,,,,,,,,,,,,,,
949338198,distrito-federal,tetlameya,https://casa.metroscubicos.com/MLM-949338198-tetlameya-atras-eaztec-privada-con-vigilancia-4rec-alberca-techada-a-3-minutos-de-medica-sur-y-toda-la-zona-de-hospitales-_JM,"$19,300,000",Coyoacán,Bosques De Tetlameya,701 m²,8,4,6,6,2,15 años,1500 MXN,1000 m²,,,,Oriente,2,,,,,,,,,,,,,,,,
1404604448,distrito-federal,2807,https://casa.metroscubicos.com/MLM-1404604448-2807-palma-san-bartolo-ameyalco-_JM,"$3,750,000",Alvaro ObregÃ³n,San Bartolo Ameyalco,80 mÂ²,,,,2,,,,130 mÂ²,3,3,,,,,,,,,,,,,,,,,,,
1399497903,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1399497903-casa-en-venta-colonia-roma-norte-_JM,"$18,000,000",Cuauhtémoc,Roma Norte,114 m²,7,3,3,1,,11 años,,255 m²,,,,,,,,,,,,,,,,,,,,,
1317140553,distrito-federal,722,https://casa.metroscubicos.com/MLM-1317140553-722-molinito-la-magdalena-_JM,"$7,500,000",La Magdalena Contreras,La Magdalena,230 m²,,3,3,3,,,,230 m²,,,,,,,,,,,,,,,,,,,,,
1317102306,distrito-federal,2596,https://casa.metroscubicos.com/MLM-1317102306-2596-cda-de-reforma-del-carmen-_JM,"$30,000,000",Coyoacán,Del Carmen,410 m²,,4,3,3,,,,400 m²,,,,,,,,,,,,,,,,,,,,,
1399614830,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1399614830-casa-venta-en-zapotitlan-_JM,"$2,190,000",Distrito Federal,Tláhuac,105 m²,,3,3,2,,0 años,,136 m²,,,,,,,,,,,,,,,,,,,,,
1394838115,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1394838115-venta-de-casa-en-hacienda-de-sta-ursula-_JM,"$8,400,000",Coyoacán,Villa Quietud,320 m²,8,4,3,4,,43 años,,284 m²,,,,,,,,,,,,,,,,,,,,,
1416251622,distrito-federal,lujosa,https://casa.metroscubicos.com/MLM-1416251622-lujosa-casa-en-bosques-con-jardin-y-los-mejores-acabados-_JM,"$50,000,000",Miguel Hidalgo,Bosque De Las Lomas,735 m²,9,4,4,5,,0 años,,1400 m²,,,,,,,,,,,,,,,,,,,,,
1385347487,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1385347487-casa-en-venta-enfrente-de-parque-villa-verdun-_JM,"$19,500,000",Alvaro Obregón,Villa Verdún,627 m²,12,4,5,5,2,20 años,,770 m²,,,,,3,,,,,,,,,,,,,,,,
1406875005,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1406875005-venta-recien-remodelada-casa-san-jeronimo-lidice-_JM,"$14,200,000",La Magdalena Contreras,San Jerónimo Lídice,501.5 m²,8,4,5,3,2,20 años,3500 MXN,294 m²,,,,,2,,,,,,,,,,,,,,,,
1377548837,distrito-federal,en,https://casa.metroscubicos.com/MLM-1377548837-en-venta-casa-con-uso-de-suelo-en-bosque-residencial-del-sur-xochimilco-_JM,"$6,800,000",Xochimilco,Bosque Residencial Del Sur,176 m²,,4,3,2,2,40 años,,248 m²,,,,,1,,,,,,,,,,,,,,,,
1317122682,distrito-federal,4050,https://casa.metroscubicos.com/MLM-1317122682-4050-reforma-cuajimalpa-_JM,"$5,300,000",Cuajimalpa De Morelos,Cuajimalpa,181 m²,,3,3,2,,,,307 m²,,,,,,,,,,,,,,,,,,,,,
1317128296,distrito-federal,4404,https://casa.metroscubicos.com/MLM-1317128296-4404-nezahualcoyotl-aragon-la-villa-_JM,"$8,500,000",Gustavo A. Madero,Aragón la Villa,509 m²,,4,4,2,,,,342 m²,,,,,,,,,,,,,,,,,,,,,
1410520225,distrito-federal,se,https://casa.metroscubicos.com/MLM-1410520225-se-vende-casa-para-remodelar-en-bosques-de-la-reforma-_JM,"$20,000,000",Miguel Hidalgo,Bosque De Las Lomas,760 m²,7,3,3,5,,0 años,,1 m²,,,,,,,,,,,,,,,,,,,,,
1394907169,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1394907169-casa-en-condominio-con-terraza-_JM,"$6,400,000",Cuajimalpa De Morelos,Cuajimalpa,291 m²,6,3,2,3,,13 años,,206 m²,,,,,,,,,,,,,,,,,,,,,
1317146678,distrito-federal,1782,https://casa.metroscubicos.com/MLM-1317146678-1782-chacaltianguis-barrio-san-francisco-_JM,"$8,900,000",La Magdalena Contreras,Barrio San Francisco,447 m²,,3,3,2,,,,447 m²,,,,,,,,,,,,,,,,,,,,,
1413035333,distrito-federal,en,https://casa.metroscubicos.com/MLM-1413035333-en-venta-casa-en-jardines-del-pedregal-de-san-angel-coyoacan-_JM,"$24,500,000",Coyoacán,Jardines Del Pedregal De San Ángel,430 m²,,4,4,4,1,30 años,,695 m²,,,,,,,,,,,,,,,,,,,,,
1317101480,distrito-federal,6901,https://casa.metroscubicos.com/MLM-1317101480-6901-wisconsin-ampliacion-napoles-_JM,"$18,500,000",Benito Juárez,Ampliación Napoles,304 m²,,4,3,3,,,,452 m²,,,,,,,,,,,,,,,,,,,,,
1321035583,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1321035583-casa-en-venta-para-demoler-_JM,"$4,400,000",Gustavo A. Madero,Industrial,190 m²,,4,3,1,,50 años,,160 m²,,,,,,,,,,,,,,,,,,,,,
1317134645,distrito-federal,1667,https://casa.metroscubicos.com/MLM-1317134645-1667-mariscal-san-angel-inn-_JM,"$18,000,000",Alvaro Obregón,San Angel Inn,365 m²,,3,2,4,,,,365 m²,,,,,,,,,,,,,,,,,,,,,
1401127455,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1401127455-casa-en-venta-olivar-de-los-padres-_JM,"$7,700,000",Alvaro Obregón,Olivar De Los Padres,253 m²,7,3,3,3,,24 años,,191 m²,,,,,,,,,,,,,,,,,,,,,
1317153804,distrito-federal,1050,https://casa.metroscubicos.com/MLM-1317153804-1050-paseo-de-los-ahuehuetes-sur-bosques-de-las-lomas-_JM,"U$S2,000,000",Cuajimalpa De Morelos,Bosques de las Lomas,650 m²,,3,5,4,,,,650 m²,,,,,,,,,,,,,,,,,,,,,
1339782644,distrito-federal,671,https://casa.metroscubicos.com/MLM-1339782644-671-prolongacion-lomas-de-vista-hermosa-lomas-de-vista-hermosa-_JM,"$11,300,000",Cuajimalpa De Morelos,Lomas De Vista Hermosa,298 m²,,3,3,2,,,,298 m²,,,,,,,,,,,,,,,,,,,,,
1317107931,distrito-federal,3573,https://casa.metroscubicos.com/MLM-1317107931-3573-cerrada-de-piracantos-san-jeronimo-lidice-_JM,"$11,500,000",La Magdalena Contreras,San Jerónimo Lídice,337 m²,,4,3,3,,,,359 m²,,,,,,,,,,,,,,,,,,,,,
1397363035,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1397363035-casa-en-condominio-gran-ubicacion-distribucion-seguridad-acabados-_JM,"$14,250,000",Benito Juárez,San José Insurgentes,100 m²,11,3,4,3,3,13 años,3000 MXN,281 m²,,,,Norte,1,,,,,,,,,,,,,,,,
1338134153,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1338134153-venta-hermosa-casa-en-colonia-lomas-santa-fe-_JM,"$21,850,000",Alvaro Obregón,Lomas De Santa Fe,700 m²,9,4,4,3,,42 años,,860 m²,,,,,,,,,,,,,,,,,,,,,
1374177903,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1374177903-casa-en-el-capulin-tlalpanhssdlm-_JM,"$956,300",Tlalpan,Barrio El Capulin,157 m²,,3,2,2,2,10 años,,266 m²,,,,Sur,,,,,,,,,,,,,,,,,
1394808933,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1394808933-casa-en-venta-bosques-de-las-lomas-_JM,"$39,990,000",Miguel Hidalgo,Bosque De Las Lomas,1528 m²,17,5,8,8,4,10 años,0 MXN,1528 m²,,,,,2,,,,,,,,,,,,,,,,
1398286332,distrito-federal,vive,https://casa.metroscubicos.com/MLM-1398286332-vive-en-santa-fe-cdmx-_JM,"$13,500,000",Cuajimalpa De Morelos,Santa Fe Cuajimalpa,335 m²,7,3,3,3,,22 años,,251 m²,,,,,,,,,,,,,,,,,,,,,
1407783027,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1407783027-casa-para-remodelar-san-angel-ubicacion-de-lujo-_JM,"$65,000,000",Alvaro Obregón,San Angel,1600 m²,9,4,4,6,,0 años,,1000 m²,,,,,,,,,,,,,,,,,,,,,
1369951202,distrito-federal,contadero,https://casa.metroscubicos.com/MLM-1369951202-contadero-cuajimalpa-precio-de-oportunidad-gran-jardin-comun-323-m25-autos-luz-vista-vigilancia-_JM,"$10,000,000",Cuajimalpa De Morelos,Lomas De Memetla,323 m²,10,3,4,5,2,15 años,4800 MXN,323 m²,,,,,,,,,,,,,,,,,,,,,
1363565926,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1363565926-casa-con-enorme-terreno-y-uso-de-suelo-habitacionalcomercial-_JM,"$13,000,000",Tlalpan,Miguel Hidalgo 2A Sección,1175 m²,,3,2,4,2,,,200 m²,,,,Sur,,,,,,,,,,,,,,,,,
913256776,distrito-federal,departamento,https://casa.metroscubicos.com/MLM-913256776-departamento-en-venta-tlatilco-azcapotzalco-_JM,"$1,620,000",Azcapotzalco,Tlatilco,4 m²,,2,1,,,,,43 m²,,,,Poniente,,,,,,,,,,,,,,,,,
1408892105,distrito-federal,en,https://casa.metroscubicos.com/MLM-1408892105-en-venta-casa-en-condominio-en-san-pedro-martir-tlalpan-_JM,"$6,800,000",Tlalpan,San Pedro Mártir,146 m²,,3,3,4,3,5 años,2700 MXN,229 m²,,,,,1,,,,,,,,,,,,,,,,
1394808935,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1394808935-casa-muy-ubicada-en-venta-tlalpan-_JM,"$5,490,000",Tlalpan,Santa Ursula Xitla,270 m²,12,3,5,3,2,20 años,1950 MXN,270 m²,,,,Poniente,1,,,,,,,,,,,,,,,,
1397468127,distrito-federal,oportunidad,https://casa.metroscubicos.com/MLM-1397468127-oportunidad-venta-de-casa-en-calle-cerrada-en-lomas-de-refor-_JM,"U$S1,500,000",Miguel Hidalgo,Lomas De Reforma,660 mÂ²,8,,,3,,,,733 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,
1420424784,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1420424784-venta-o-renta-casa-en-fraccionamiento-cerrado-el-parque-de-_JM,"$11,900,000",Coyoacán,El Parque De Coyoacán,190 m²,12,5,6,3,,5 años,,460 m²,,,,,,,,,,,,,,,,,,,,,
1317171826,distrito-federal,4354,https://casa.metroscubicos.com/MLM-1317171826-4354-luis-cabrera-lomas-quebradas-_JM,"$9,500,000",La Magdalena Contreras,Lomas Quebradas,315 m²,,3,3,4,,,,500 m²,,,,,,,,,,,,,,,,,,,,,
1422174577,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1422174577-casa-en-venta-col-espartaco-junto-a-club-america-_JM,"$4,700,000",Coyoacán,Espartaco,97 m²,6,3,2,2,,0 años,,140 m²,,,,,,,,,,,,,,,,,,,,,
1317159962,distrito-federal,2730,https://casa.metroscubicos.com/MLM-1317159962-2730-bosques-de-capulines-bosque-de-las-lomas-_JM,"$24,000,000",Miguel Hidalgo,Bosque De Las Lomas,503 m²,,5,6,5,,,,390 m²,,,,,,,,,,,,,,,,,,,,,
1390378123,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1390378123-casa-lindavista-gustavo-a-madero-je-_JM,"$645,000",Gustavo A. Madero,Colonia Lindavista Norte,417 m²,,4,3,2,2,,,332 m²,,,,,1,,,,,,,,,,,,,,,,
1419273932,distrito-federal,lomas,https://casa.metroscubicos.com/MLM-1419273932-lomas-de-chapultepec-majestuosa-residencia-en-condominio-en-_JM,"U$S6,450,000",Miguel Hidalgo,Lomas De Chapultepec,972 mÂ²,11,,,8,,,,1128 mÂ²,4,4,8 aÃ±os,,,,,,,,,,,,,,,,,,
1317114676,distrito-federal,d218,https://casa.metroscubicos.com/MLM-1317114676-d218-av-de-las-flores-278-_JM,"$25,402,200",Alvaro Obregón,Tlacopac,423 m²,,3,4,2,,,,423 m²,,,,,,,,,,,,,,,,,,,,,
1317134447,distrito-federal,3155,https://casa.metroscubicos.com/MLM-1317134447-3155-inglaterra-parque-san-andres-_JM,"$13,900,000",Coyoacán,Parque San Andrés,150 m²,,3,2,4,,,,406 m²,,,,,,,,,,,,,,,,,,,,,
1406602553,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1406602553-casa-con-gran-jardin-venta-calle-cerrada-jardines-del-pedr-_JM,"$40,000,000",Alvaro Obregón,Jardines Del Pedregal,1650 m²,7,3,3,10,,0 años,,822 m²,,,,,,,,,,,,,,,,,,,,,
1317148452,distrito-federal,1786,https://casa.metroscubicos.com/MLM-1317148452-1786-cerrada-de-eleuterio-san-diego-churubusco-_JM,"$12,800,000",Coyoacán,San Diego Churubusco,325 m²,,11,9,1,,,,325 m²,,,,,,,,,,,,,,,,,,,,,
1410751352,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1410751352-casa-en-conjunto-bosques-de-las-lomas-recien-remodelada-de-_JM,"$37,000,000",Miguel Hidalgo,Bosque De Las Lomas,386 m²,9,3,3,6,,22 años,,585 m²,,,,,,,,,,,,,,,,,,,,,
1407761806,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1407761806-casa-en-venta-en-cumbres-de-santa-fe-_JM,"$42,890,000",Cuajimalpa De Morelos,San Mateo Tlaltenango,500 m²,9,4,4,5,,0 años,,470 m²,,,,,,,,,,,,,,,,,,,,,
1410765178,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1410765178-casa-en-condominio-venta-col-florida-cdmx-_JM,"$17,300,000",Alvaro Obregón,Axotla,221 m²,9,4,4,4,,0 años,,420 m²,,,,,,,,,,,,,,,,,,,,,
1339298751,distrito-federal,en,https://casa.metroscubicos.com/MLM-1339298751-en-venta-casa-con-uso-de-suelo-comercial-del-valle-bj-_JM,"$13,900,000",Benito Juárez,Del Valle Norte,159 m²,,8,5,1,2,38 años,,300 m²,,,,Oriente,,,,,,,,,,,,,,,,,
938606666,distrito-federal,casa,https://casa.metroscubicos.com/MLM-938606666-casa-centro-de-tlalpan-_JM,"$16,990,000",Tlalpan,Toriello Guerra,940 m²,,4,6,6,2,30 años,,562 m²,,,,Sur,1,,,,,,,,,,,,,,,,
1401140230,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1401140230-casa-en-condominio-en-venta-san-andres-totoltepec-_JM,"$6,500,000",Tlalpan,San Andrés Totoltepec,260 m²,7,3,3,5,,18 años,,221 m²,,,,,,,,,,,,,,,,,,,,,
1416232925,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1416232925-casa-en-venta-en-desierto-de-los-leones-alvaro-obregon-ciudad-de-mexico-_JM,"$9,950,000",Alvaro Obregón,Santa Rosa Xochiac,1250 m²,,3,3,4,,36 años,,711 m²,,,,,,,,,,,,,,,,,,,,,
1416207580,distrito-federal,se,https://casa.metroscubicos.com/MLM-1416207580-se-vende-casa-nueva-zona-residencial-en-lomas-estrella-iztapalapa-_JM,"$6,500,000",Iztapalapa,Lomas Estrella,179 m²,,3,2,2,,0 años,,214 m²,,,,,,,,,,,,,,,,,,,,,
1404223049,distrito-federal,sorprendente,https://casa.metroscubicos.com/MLM-1404223049-sorprendente-casa-moderna-en-venta-en-san-angel-_JM,"$59,000,000",Alvaro Obregón,San Angel Inn,1100 m²,9,4,4,6,,0 años,,800 m²,,,,,,,,,,,,,,,,,,,,,
1317140205,distrito-federal,4235,https://casa.metroscubicos.com/MLM-1317140205-4235-santiago-lomas-quebradas-_JM,"$12,800,000",La Magdalena Contreras,Lomas Quebradas,383 m²,,3,3,4,,,,295 m²,,,,,,,,,,,,,,,,,,,,,
1400090172,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1400090172-casa-en-venta-av-toluca-olivar-de-los-padres-_JM,"$12,600,000",Alvaro ObregÃ³n,Olivar De Los Padres,173 mÂ²,7,,,3,,,,339 mÂ²,3,3,10 aÃ±os,,,,,,,,,,,,,,,,,,
1332199078,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1332199078-casa-en-venta-en-ex-hacienda-coapa-tlalpan-cdmx-_JM,"$5,100,000",Tlalpan,Exhacienda Coapa,181 m²,4,3,4,2,3,24 años,1100 MXN,181 m²,,,,Oriente,1,,,,,,,,,,,,,,,,
1385912611,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1385912611-casa-de-4-recamaras-y-cuarto-de-servicio-en-jardin-balbuena-_JM,"$7,300,000",Venustiano Carranza,Jardín Balbuena,250 m²,2,4,3,2,2,20 años,500 MXN,200 m²,,,,,1,,,,,,,,,,,,,,,,
1317153371,distrito-federal,4383,https://casa.metroscubicos.com/MLM-1317153371-4383-calzada-desierto-de-los-leones-lomas-de-los-cedros-_JM,"$10,650,000",Alvaro Obregón,Lomas De Los Cedros,220 m²,,3,3,4,,,,320 m²,,,,,,,,,,,,,,,,,,,,,
1402661372,distrito-federal,hermosa,https://casa.metroscubicos.com/MLM-1402661372-hermosa-casa-en-privada-tijuamaloapan-san-andres-totoltepec-_JM,"$4,990,000",Tlalpan,San Andrés Totoltepec,500 m²,7,3,3,4,,1992 años,,356 m²,,,,,,,,,,,,,,,,,,,,,
1394880273,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1394880273-casa-en-venta-lomas-de-tarango-alvaro-obregon-_JM,"$2,290,000",Alvaro Obregón,Lomas De Tarango,80 m²,6,3,2,1,,0 años,,60 m²,,,,,,,,,,,,,,,,,,,,,
1409031976,distrito-federal,hermosa,https://casa.metroscubicos.com/MLM-1409031976-hermosa-y-funcional-residenciaubicadaescrituradacreditos-_JM,"$3,300,000",Tláhuac,Del Mar,200 m²,,4,2,4,,,,207 m²,,,,,,,,,,,,,,,,,,,,,
1365820191,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1365820191-casa-en-venta-altavista-san-angel-_JM,"$20,900,000",Alvaro Obregón,San Angel,250 m²,,4,4,2,3,,1850 MXN,500 m²,,,,Oriente,2,,,,,,,,,,,,,,,,
1317102159,distrito-federal,4368,https://casa.metroscubicos.com/MLM-1317102159-4368-cerrada-del-risco-jardines-del-pedregal-_JM,"$36,000,000",Alvaro Obregón,Jardines Del Pedregal,965 m²,,3,5,5,,,,775 m²,,,,,,,,,,,,,,,,,,,,,
1410787472,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1410787472-casa-en-venta-cumbres-de-santa-fe-cuajimalpa-de-morelos-cd-_JM,"$40,500,000",Cuajimalpa De Morelos,San Mateo Tlaltenango,508 m²,7,3,3,7,,0 años,,822 m²,,,,,,,,,,,,,,,,,,,,,
1413378227,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1413378227-venta-de-casa-en-condominio-con-jardin-cerca-del-angeles-del-_JM,"$7,500,000",La Magdalena Contreras,San Jerónimo Aculco,353 m²,6,3,2,3,,26 años,,234 m²,,,,,,,,,,,,,,,,,,,,,
1418761517,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1418761517-casa-en-venta-electricistas-azcapotzalco-_JM,"$4,500,000",Azcapotzalco,Sindicato Mexicano De Electricistas,80 m²,6,3,2,1,,0 años,,160 m²,,,,,,,,,,,,,,,,,,,,,
1416949505,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1416949505-casa-en-venta-en-lomas-de-chapultepec-3-recamaras-_JM,"$45,000,000",Miguel Hidalgo,Lomas De Chapultepec,750 m²,9,3,4,4,,0 años,,500 m²,,,,,,,,,,,,,,,,,,,,,
1410775264,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1410775264-venta-de-casa-con-terreno-en-parques-del-pedregal-tlalpan-_JM,"$32,000,000",Tlalpan,Parque Del Pedregal,390 m²,8,4,3,2,,0 años,,570 m²,,,,,,,,,,,,,,,,,,,,,
1317101992,distrito-federal,3158,https://casa.metroscubicos.com/MLM-1317101992-3158-anillo-circunvalacion-atlantida-_JM,"$5,500,000",Coyoacán,Atlántida,148 m²,,3,2,1,,,,148 m²,,,,,,,,,,,,,,,,,,,,,
1398616967,distrito-federal,volver,https://casa.metroscubicos.com/MLM-1398616967-volver-tuya-esta-casa-va-a-ser-la-decision-mas-facil-de-tu-v-_JM,"$13,700,000",Tlalpan,Fuentes Del Pedregal,238 m²,8,3,2,4,,4 años,,361 m²,,,,,,,,,,,,,,,,,,,,,
1411539034,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1411539034-casa-en-venta-en-el-pedregal-_JM,"$22,950,000",Alvaro Obregón,Jardines Del Pedregal,1025 m²,5,2,2,5,,0 años,,258 m²,,,,,,,,,,,,,,,,,,,,,
1412996747,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1412996747-venta-hermosa-casa-en-rancho-san-francisco-_JM,"$32,750,000",Alvaro Obregón,Rancho San Francisco Pueblo San Bartolo Ameyalco,904 m²,8,3,3,7,,17 años,,576 m²,,,,,,,,,,,,,,,,,,,,,
1416131817,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1416131817-casa-en-hacienda-santa-fe-_JM,"U$S3,000,000",Alvaro Obregón,Santa Fe La Loma,900 m²,9,4,4,7,,17 años,,700 m²,,,,,,,,,,,,,,,,,,,,,
1404242624,distrito-federal,moderna,https://casa.metroscubicos.com/MLM-1404242624-moderna-casa-en-venta-san-angel-calle-cerrada-_JM,"$22,900,000",Alvaro Obregón,San Angel,270 m²,8,4,3,4,,0 años,,378 m²,,,,,,,,,,,,,,,,,,,,,
1408075722,distrito-federal,excelente,https://casa.metroscubicos.com/MLM-1408075722-excelente-casa-con-4-recamaras-y-4-lugares-de-estacionamient-_JM,"$5,900,000",Xochimilco,Santa Cruz Xochitepec,213 m²,7,4,3,,,12 años,,220 m²,,,,,,,,,,,,,,,,,,,,,
1405056242,distrito-federal,oportunidad,https://casa.metroscubicos.com/MLM-1405056242-oportunidad-de-casa-en-conjunto-sobre-ahuehuetes-nte-_JM,"$13,400,000",Miguel Hidalgo,Bosque De Las Lomas,1500 m²,7,3,3,2,,33 años,,450 m²,,,,,,,,,,,,,,,,,,,,,
1421703509,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1421703509-casa-en-bosque-de-sauces-col-bosques-de-las-lomas-_JM,"$31,900,000",Miguel Hidalgo,Bosque De Las Lomas,990 m²,9,4,4,6,,26 años,,818 m²,,,,,,,,,,,,,,,,,,,,,
1344998636,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1344998636-casa-en-ventarenta-lomas-del-pedregaltlalpan-_JM,"$27,000,000",Tlalpan,Lomas Del Pedregal,300 m²,,5,5,2,,5 años,,570 m²,,,,,1,,,,,,,,,,,,,,,,
1410819916,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1410819916-venta-casa-colonia-florida-alvaro-obregon-excelente-esquin-_JM,"$16,650,000",Alvaro Obregón,Florida,213 m²,9,5,3,3,,42 años,,349 m²,,,,,,,,,,,,,,,,,,,,,
939557085,distrito-federal,casa,https://casa.metroscubicos.com/MLM-939557085-casa-en-venta-en-la-colonia-tlalpan-centro-en-tlalpan-_JM,"$19,000,000",Tlalpan,Tlalpan Centro,647 m²,,2,1,,,65 años,,411 m²,,,,,,,,,,,,,,,,,,,,,
1401178569,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1401178569-venta-casa-lomas-de-san-angel-inn-atras-de-televisa-_JM,"$17,500,000",Alvaro Obregón,Lomas De San Angel Inn,350 m²,9,4,4,2,,42 años,,370 m²,,,,,,,,,,,,,,,,,,,,,
1416194694,distrito-federal,preciosa,https://casa.metroscubicos.com/MLM-1416194694-preciosa-casa-con-seguridad-llena-de-luz-en-bosques-_JM,"$29,000,000",Miguel Hidalgo,Bosque De Las Lomas,600 m²,8,4,3,,,0 años,,520 m²,,,,,,,,,,,,,,,,,,,,,
1404255031,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1404255031-venta-casa-moderna-en-san-angel-_JM,"$23,000,000",Alvaro Obregón,San Angel,220 m²,7,3,3,2,,6 años,,293 m²,,,,,,,,,,,,,,,,,,,,,
1317121822,distrito-federal,1781,https://casa.metroscubicos.com/MLM-1317121822-1781-bahia-morlaco-veronica-anzures-_JM,"$14,200,000",Miguel Hidalgo,Verónica Anzures,373 m²,,6,4,1,,,,373 m²,,,,,,,,,,,,,,,,,,,,,
1411500711,distrito-federal,venta,https://casa.metroscubicos.com/MLM-1411500711-venta-casa-de-un-solo-piso-_JM,"$20,000,000",Alvaro Obregón,Lomas De los Angeles De Tetelpan,1000 m²,7,3,3,5,,0 años,,400 m²,,,,,,,,,,,,,,,,,,,,,
1406682407,distrito-federal,casa,https://casa.metroscubicos.com/MLM-1406682407-casa-en-venta-3-recamaras-col-militar-marte-iztacalco-_JM,"$6,900,000",Iztacalco,Militar Marte,204 m²,,3,1,5,,50 años,,168 m²,,,,,,,,,,,,,,,,,,,,,
906512973,distrito-federal,en,https://casa.metroscubicos.com/MLM-906512973-en-venta-condominio-en-res-herrerias-san-andres-totoltepec-_JM,"$5,450,000",Tlalpan,San Andrés Totoltepec,168 m²,,3,2,3,2,18 años,2650 MXN,197 m²,,,,,,,,,,,,,,,,,,,,,
