ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1389586188,durango,terreno,https://terreno.metroscubicos.com/MLM-1389586188-terreno-comercial-en-venta-cortijo-residencial-_JM,"$4,000,000",Durango,Cortijo Residencial,3925 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389605486,durango,terreno,https://terreno.metroscubicos.com/MLM-1389605486-terreno-en-venta-la-cima-_JM,"$9,232,500",Durango,Cima De Las Aguilas,3693 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389605470,durango,terreno,https://terreno.metroscubicos.com/MLM-1389605470-terreno-en-venta-fracc-puerta-norte-_JM,"$875,000",Durango,Fraccionamiento Residencial Puerta de Hierro,250 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389560465,durango,terreno,https://terreno.metroscubicos.com/MLM-1389560465-terreno-comercial-en-venta-solares-veinte-de-noviembre-_JM,"$8,500,000",Durango,Solares Veinte De Noviembre,9000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389560462,durango,terreno,https://terreno.metroscubicos.com/MLM-1389560462-terreno-en-venta-bello-amanecer-_JM,"$1,200,000",Durango,Isabel Almanza,1186 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389579632,durango,terreno,https://terreno.metroscubicos.com/MLM-1389579632-terreno-en-venta-campestre-de-durango-_JM,"$6,200,000",Durango,Campestre De Durango II,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389566804,durango,terreno,https://terreno.metroscubicos.com/MLM-1389566804-terreno-en-venta-fracc-campestre-_JM,"$6,200,000",...,Fraccionamiento Fraccionamiento Campestre Residencial NavÃ­os,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389566789,durango,terreno,https://terreno.metroscubicos.com/MLM-1389566789-terreno-en-venta-la-cima-_JM,"$9,232,500",Durango,Cima De Las Aguilas,3693 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389579603,durango,terreno,https://terreno.metroscubicos.com/MLM-1389579603-terreno-comercial-en-venta-ciudad-industrial-_JM,"$13,624,000",Durango,Ciudad Industrial,3400 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389579408,durango,terreno,https://terreno.metroscubicos.com/MLM-1389579408-terreno-comercial-en-venta-residencial-villa-dorada-_JM,"$2,756,160",Durango,Villas Doradas I,612 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389718052,durango,terreno,https://terreno.metroscubicos.com/MLM-1389718052-terreno-en-venta-fracc-villas-del-sol-_JM,"$80,000,000",Durango,Villas Del Sol,50000 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389559512,durango,terreno,https://terreno.metroscubicos.com/MLM-1389559512-terreno-en-venta-benito-juarez-_JM,"$179,000",Durango,Benito JuÃ¡rez,128 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1389636222,durango,terreno,https://terreno.metroscubicos.com/MLM-1389636222-terreno-en-venta-jose-angel-leal-_JM,"$1,300,000",Durango,José Ángel Leal,565 m²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1388768825,durango,terreno,https://terreno.metroscubicos.com/MLM-1388768825-terreno-en-venta-campestre-de-durango-_JM,"$6,200,000",Durango,Campestre De Durango II,800 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1388905735,durango,terreno,https://terreno.metroscubicos.com/MLM-1388905735-terreno-en-venta-dolores-del-rio-_JM,"$600,000",Durango,Dolores Del RÃ­o,440 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
1387627043,durango,terreno,https://terreno.metroscubicos.com/MLM-1387627043-terreno-en-venta-fracc-residencial-villa-dorada-_JM,"$1,800,000",Durango,Fraccionamiento Villas de San Francisco,395 mÂ²,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,
