ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad
1423553087,chihuahua,oportunidad,https://casa.metroscubicos.com/MLM-1423553087-oportunidad-casa-en-venta-por-fracc-jardines-del-sol-jan-_JM,"$1,440,000",Chihuahua,Jardines Del Sol,226 mÂ²,5,,,2,,,,100 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,
1422840575,chihuahua,casa,https://casa.metroscubicos.com/MLM-1422840575-casa-en-residencial-harmonijuarez-chihuahua-_JM,"$2,064,000",Juárez,Residencial Harmoni,128 m²,,3,2,1,2,10 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1424628569,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424628569-casa-en-venta-bosque-real-con-recamara-en-planta-baja-_JM,"$5,750,000",Chihuahua,Bosques del Valle,250 m²,9,4,4,2,,0 años,,330 m²,,,,,,,,,,,,,,,,,,,
1424170783,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424170783-casa-en-venta-ubicada-en-colonia-francisco-i-madero-_JM,"$1,990,000",Chihuahua,Francisco I Madero,206 m²,6,4,2,1,,0 años,,159 m²,,,,,,,,,,,,,,,,,,,
1424092426,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424092426-casa-en-heroes-de-mexico-nuevo-leon-remate-_JM,"$623,000",Juárez,Héroes De México,130 m²,,3,1,1,1,7 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1424169549,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424169549-casa-en-venta-de-un-piso-al-norte-de-la-cuidad-_JM,"$900,000",Chihuahua,Unidad Tecnológico,121 m²,3,2,1,1,,0 años,,84 m²,,,,,,,,,,,,,,,,,,,
1424092425,chihuahua,casa,https://casa.metroscubicos.com/MLM-1424092425-casa-en-heroes-de-mexico-nuevo-leon-remate-_JM,"U$S31,150",Juárez,Héroes De México,130 m²,,3,1,1,1,7 años,0 MXN,,,,,,,,,,,,,,,,,,,,
1423868189,chihuahua,casa,https://casa.metroscubicos.com/MLM-1423868189-casa-sola-en-venta-fracc-grutas-residencial-_JM,"$1,550,000",Chihuahua,Fraccionamiento Castello Residencial,120 m²,,3,3,,,1 años,,143 m²,,,,,,,,,,,,,,,,,,,
1423387959,chihuahua,casa,https://casa.metroscubicos.com/MLM-1423387959-casa-sola-en-venta-fracc-monte-verde-_JM,"$1,900,000",Chihuahua,Fraccionamiento Monteverde I,120 m²,,3,2,,,1 años,,164 m²,,,,,,,,,,,,,,,,,,,
1425993494,chihuahua,casa,https://casa.metroscubicos.com/MLM-1425993494-casa-sola-en-venta-adicion-campestre-_JM,"U$S480,000",Juárez,Campestre Adición,1162 m²,,5,5,,,0 años,,381 m²,,,,,,,,,,,,,,,,,,,
