ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Bodegas,Cantidad de pisos,Orientación,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,OrientaciÃ³n,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote
1386637214,aguascalientes,bonita,https://casa.metroscubicos.com/MLM-1386637214-bonita-casa-en-venta-san-francisco-de-los-romo-aguascalientes-ab-_JM,"$401,000",San Francisco De Los Romo,Santa Elena,160 m²,110 m²,,3,2,1,,2,,3 años,0 MXN,,,,,,,,,,,,,,,
918606926,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918606926-casa-sola-en-venta-jardines-de-las-fuentes-_JM,"$4,895,000",Aguascalientes,Jardines De Las Fuentes,300 m²,390 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1416902969,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1416902969-casa-sola-en-venta-lunaria-_JM,"$979,000",Aguascalientes,Soberana Convención Revolucionaria,90 m²,77 m²,,4,2,,,,,0 años,,,,,,,,,,,,,,,,
1412419236,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1412419236-casa-sola-en-venta-tahona-residencial-_JM,"$2,750,000",Aguascalientes,Fraccionamiento Residencial Altaria,178 mÂ²,163 mÂ²,,,,,,,,,,2,3,0 aÃ±os,,,,,,,,,,,,
1398168527,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1398168527-casa-sola-en-venta-bosque-sereno-_JM,"$2,250,000",Aguascalientes,La Querencia,108 m²,162 m²,,3,3,,,,,3 años,,,,,,,,,,,,,,,,
1397981031,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397981031-casa-sola-en-venta-vnsa-sector-guadalupe-_JM,"$1,470,000",Aguascalientes,Villa de Nuestra Señora de La Asunción Sector Guadalupe,90 m²,160 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1372517211,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1372517211-casa-sola-en-venta-corral-de-barrancos-_JM,"$2,500,000",Jesús Maria,Corral De Barrancos,140 m²,185 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
918607042,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918607042-casa-sola-en-venta-condominio-ruscello-_JM,"$3,190,000",Jesús Maria,Condominio Ruscello,200 m²,260 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1407771018,aguascalientes,rb,https://casa.metroscubicos.com/MLM-1407771018-rb-venta-de-casa-en-lomas-de-santa-anita-aguascalientes-_JM,"$838,257",Aguascalientes,Lomas De Santa Anita,110 m²,180 m²,,3,2,2,,2,,,,,,,,,,,,,,,,,,
1419562947,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419562947-casa-sola-en-venta-villas-del-campestre-_JM,"$6,200,000",Aguascalientes,Villas Del Campestre,260 m²,300 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1419562920,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419562920-casa-sola-en-venta-tahona-residencial-_JM,"$2,675,000",Aguascalientes,Fraccionamiento Residencial Altaria,168 m²,190 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1403056310,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1403056310-casa-sola-en-venta-la-piedra-_JM,"$5,500,000",Jesús Maria,La Piedra,303 m²,386 m²,,5,5,,,,,0 años,,,,,,,,,,,,,,,,
1399572574,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1399572574-casa-sola-en-venta-rancho-santa-monica-_JM,"$2,520,000",Aguascalientes,Rancho Santa Mónica,160 m²,160 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1397974655,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397974655-casa-sola-en-venta-las-arboledas-_JM,"$3,200,000",Aguascalientes,Las Arboledas,160 m²,400 m²,,5,5,,,,,0 años,,,,,,,,,,,,,,,,
1397916943,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397916943-casa-sola-en-venta-arboledas-de-paso-blanco-_JM,"$1,530,000",JesÃºs Maria,Arboledas De Paso Blanco,128 mÂ²,85 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1397851191,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397851191-casa-sola-en-venta-condominio-la-trinidad-_JM,"$2,200,000",Aguascalientes,Condominio Rincón Andaluz,119 m²,153 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
918599684,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918599684-casa-sola-en-venta-las-plazas-_JM,"$3,300,000",Aguascalientes,Las Plazuelas,189 m²,198 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1398916688,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1398916688-casa-nueva-venta-poniente-aguascalientes-_JM,"$2,618,440",Aguascalientes,Canteras De San José,142 m²,148 m²,6,3,3,2,,,,0 años,,,,,,,,,,,,,,,,
1391446325,aguascalientes,abg,https://casa.metroscubicos.com/MLM-1391446325-abg-casa-en-venta-el-dorado-aguascalientes-_JM,"$1,777,500",Aguascalientes,El Dorado,110 m²,120 m²,,5,3,1,,,,,,,,,,,,,,,,,,,,
1403104450,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403104450-hurban-vende-casa-inteligente-al-norte-coto-_JM,"$3,943,000",Aguascalientes,Trojes De Alonso,135 m²,220 m²,6,3,2,2,,,,0 años,,,,,,,,,,,,,,,,
1403091582,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403091582-hurban-vende-preciosa-casa-en-venta-de-casa-en-condominio-de-_JM,"$3,800,000",Aguascalientes,Otros,200 m²,1 m²,4,2,2,2,,,,0 años,,,,,,,,,,,,,,,,
1403085033,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403085033-hurban-vende-casa-al-sur-de-la-ciudad-de-aguascalientes-_JM,"$1,972,300",Aguascalientes,Villa Sur,130 m²,130 m²,6,3,2,2,,,,,,,,,,,,,,,,,,,,
1403117586,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403117586-hurban-vende-casa-en-preventa-en-belago-residencial-_JM,"$10,500,000",Aguascalientes,Ex Hacienda San Ignacio,381 m²,435 m²,10,4,5,3,,,,0 años,,,,,,,,,,,,,,,,
1419574874,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419574874-casa-sola-en-venta-rancho-santa-monicarancho-santa-monica-_JM,"$3,600,000",Aguascalientes,Rancho Santa Mónica,164 m²,240 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,
1314524059,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1314524059-casa-en-venta-en-la-cartuja-modelo-palma-_JM,"$1,368,000",Jesús Maria,La Cartuja,99 m²,123 m²,,3,3,,,,,2 años,,,,,,,,,,,,,,,,
1419631978,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631978-casa-sola-en-venta-bosque-sereno-_JM,"$2,280,000",Aguascalientes,La Querencia,126 m²,175 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1419465938,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419465938-casa-sola-en-venta-q-campestre-_JM,"$3,300,000",Aguascalientes,Campestre Estrella,204 m²,228 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1419638337,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419638337-casa-sola-en-venta-tahona-residencial-_JM,"$2,850,000",Aguascalientes,Fraccionamiento Residencial Altaria,164 m²,190 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1419631741,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631741-casa-sola-en-venta-obraje-_JM,"$1,790,000",Aguascalientes,Obraje,141 m²,146 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1409418066,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1409418066-casa-en-venta-en-residencial-alberia-aguascalientes-_JM,"$3,180,000",Aguascalientes,Jardines Del Lago,153 m²,215 m²,,3,3,2,,,,2 años,600 MXN,,,,,,,,,,,,,,,
1378193369,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1378193369-casa-sola-en-venta-vergel-de-la-cantera-_JM,"$2,372,660",Aguascalientes,Insurgentes,145 m²,128 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1358122163,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1358122163-casa-sola-en-venta-mangata-_JM,"$1,611,000",Aguascalientes,La Mancha,102 m²,110 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403091572,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403091572-hurban-vende-casa-al-sur-de-la-ciudad-de-aguascalientes-_JM,"$1,504,200",Aguascalientes,Aguascalientes,90 m²,90 m²,5,3,1,,,,,,,,,,,,,,,,,,,,,
1358493385,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1358493385-casa-sola-en-venta-centro-de-aguascalientes-_JM,"$4,500,000",Aguascalientes,Centro Sct Aguascalientes,230 m²,369 m²,,4,4,,,,,32 años,,,,,,,,,,,,,,,,
1419382520,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419382520-casa-sola-en-venta-jardines-de-la-concepcion-i-_JM,"$4,999,000",Aguascalientes,Jardines De La Concepción,300 m²,313 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1419631967,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631967-casa-uso-de-suelo-en-venta-la-purisima-_JM,"$1,850,000",Aguascalientes,La Purísima,157 m²,175 m²,,1,2,,,,,0 años,,,,,,,,,,,,,,,,
1419382517,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419382517-casa-sola-en-venta-res-vina-antigua-_JM,"$3,496,200",JesÃºs Maria,Residencial Santa Paulina,180 mÂ²,182 mÂ²,,,,,,,,,,3,4,0 aÃ±os,,,,,,,,,,,,
1419638332,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419638332-casa-sola-en-venta-mision-del-campanario-_JM,"$9,441,000",Aguascalientes,Misión Del Campanario,450 m²,527 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1419388355,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419388355-casa-sola-en-venta-villas-de-la-cantera-_JM,"$2,950,000",Aguascalientes,Villas De La Cantera,150 m²,255 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1414138102,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1414138102-casa-sola-en-venta-condominio-la-trinidad-_JM,"$1,980,000",Aguascalientes,Condominio RincÃ³n Andaluz,126 mÂ²,135 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,
1403108085,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1403108085-casa-sola-en-venta-trojes-del-sur-_JM,"$1,650,000",Aguascalientes,Trojes Del Sur,157 m²,93 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1357547333,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1357547333-casa-sola-en-venta-los-fresnos-_JM,"$4,800,000",Aguascalientes,Los Caños,200 m²,230 m²,,3,3,,,,,1 años,,,,,,,,,,,,,,,,
918599692,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918599692-casa-sola-en-venta-mangata-_JM,"$1,458,000",Aguascalientes,La Mancha,102 m²,86 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1388109938,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1388109938-casa-sola-en-venta-bosque-sereno-_JM,"$1,998,000",Aguascalientes,La Querencia,117 m²,142 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1415789652,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1415789652-casa-sola-en-venta-paseos-de-aguascalientes-_JM,"$1,514,000",Jesús Maria,Paseos De Aguascalientes,119 m²,106 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,
1403059241,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403059241-hurban-vende-casa-de-una-planta-al-poniente-en-excelente-ubi-_JM,"$1,608,000",Aguascalientes,Fraccionamiento Residencial del Valle II,117 m²,77 m²,4,2,2,,,,,0 años,,,,,,,,,,,,,,,,
1397221040,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397221040-casa-sola-en-venta-santa-barbara-_JM,"$2,450,000",Aguascalientes,Barrio de Santiago,132 m²,121 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1393236769,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1393236769-casa-en-preventa-al-norte-_JM,"$1,990,000",JesÃºs Maria,Paseos De Aguascalientes,140 mÂ²,160 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1388129397,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1388129397-casa-sola-en-venta-el-salto-de-los-salado-_JM,"$7,500,000",Aguascalientes,El Salto de los Salado,3000 m²,400 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1358493386,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1358493386-casa-sola-en-venta-corral-de-barrancos-_JM,"$4,100,000",Jesús Maria,Corral De Barrancos,201 m²,387 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,
1421769972,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1421769972-casa-al-norte-en-venta-en-aguascalientes-_JM,"$1,820,000",Aguascalientes,Aguascalientes,106 m²,,6,3,2,2,,2,Norte,0 años,600 MXN,,,,,,,,,,,,,,,
1411020859,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1411020859-casa-en-venta-en-sierra-ambar-rancho-santa-monica-aguascalientes-_JM,"$2,150,000",Aguascalientes,Rancho Santa Mónica,160 m²,150 m²,,3,3,3,,,,12 años,,,,,,,,,,,,,,,,
1419465702,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419465702-casa-sola-en-venta-las-plazas-_JM,"$9,000,000",Aguascalientes,Las Plazuelas,500 m²,480 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,
1416908727,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1416908727-casa-sola-en-venta-lunaria-_JM,"$910,000",Aguascalientes,Soberana Convención Revolucionaria,90 m²,75 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1401297318,aguascalientes,proyecto,https://casa.metroscubicos.com/MLM-1401297318-proyecto-de-casa-en-venta-en-st-angelo-residence-_JM,"$3,380,000",Aguascalientes,Ejido Los Pocitos,164 mÂ²,,12,,,2,,1,,,2000 MXN,2,2,0 aÃ±os,,,,,,,,,,,,
1397889322,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397889322-casa-sola-en-venta-la-trinidad-_JM,"$1,990,000",Aguascalientes,Solidaridad I,119 m²,112 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1378186830,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1378186830-casa-sola-en-venta-vergel-de-la-cantera-_JM,"$2,476,920",Aguascalientes,Insurgentes,142 m²,141 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1372517212,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1372517212-casa-sola-en-venta-corral-de-barrancos-_JM,"$2,800,000",Jesús Maria,Corral De Barrancos,140 m²,208 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1357647544,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1357647544-casa-sola-en-venta-rancho-santa-monica-_JM,"$2,640,000",Aguascalientes,Rancho Santa MÃ³nica,180 mÂ²,175 mÂ²,,,,,,,,,,4,4,0 aÃ±os,,,,,,,,,,,,
1391504043,aguascalientes,abg,https://casa.metroscubicos.com/MLM-1391504043-abg-casa-en-venta-real-de-haciendas-aguascalientes-_JM,"$1,762,500",Aguascalientes,Real De Haciendas,110 m²,120 m²,,4,3,1,,,,,,,,,,,,,,,,,,,,
1420996764,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1420996764-casa-4-recamaras-barrio-la-salud-aguascalientes-_JM,"$2,069,000",Aguascalientes,La Salud,196 m²,,,4,2,2,,2,,0 años,0 MXN,,,,,,,,,,,,,,,
1413398239,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1413398239-casa-sola-en-venta-bosque-sereno-_JM,"$1,790,000",Aguascalientes,La Querencia,108 m²,118 m²,,3,3,,,,,2 años,,,,,,,,,,,,,,,,
1419465953,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419465953-casa-sola-en-venta-obraje-_JM,"$3,290,000",Aguascalientes,Obraje,287 m²,253 m²,,5,3,,,,,0 años,,,,,,,,,,,,,,,,
1416335829,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1416335829-casa-sola-en-venta-mangata-_JM,"$1,458,000",Aguascalientes,La Mancha,102 m²,86 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1404830580,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1404830580-casa-sola-en-venta-rancho-santa-monica-_JM,"$3,027,000",Aguascalientes,Rancho Santa Mónica,126 m²,180 m²,,4,4,,,,,0 años,,,,,,,,,,,,,,,,
1404806577,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1404806577-casa-sola-en-venta-bosque-sereno-_JM,"$2,455,000",Aguascalientes,La Querencia,117 m²,168 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403907692,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1403907692-casa-sola-en-venta-rancho-santa-monica-_JM,"$1,995,000",Aguascalientes,Rancho Santa Mónica,160 m²,148 m²,,2,2,,,,,0 años,,,,,,,,,,,,,,,,
1403059266,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403059266-hurban-vende-casa-en-aguascalientes-al-norte-_JM,"$5,890,000",Aguascalientes,Residencial Las Plazas,250 m²,305 m²,9,5,4,3,,,,0 años,,,,,,,,,,,,,,,,
1387027850,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1387027850-casa-sola-en-venta-el-eden-_JM,"$2,352,802",Aguascalientes,El Edén,140 m²,124 m²,,2,3,,,,,0 años,,,,,,,,,,,,,,,,
1360950042,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1360950042-casa-alcazar-cartagena-3-rec-25-ban-2-e-t-140m2-c-_JM,"$1,889,900",Jesús Maria,Alcázar,140 m²,124 m²,6,3,2,2,,,,5 años,,,,,,,,,,,,,,,,
1358473873,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1358473873-casa-sola-en-venta-tamarindos-al-norte-de-la-ciudad-_JM,"$7,150,000",Aguascalientes,Ciudad Industrial,256 m²,270 m²,,3,4,,,,,1 años,,,,,,,,,,,,,,,,
1339840142,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1339840142-casa-sola-en-venta-rancho-santa-monica-_JM,"$2,690,000",Aguascalientes,Rancho Santa MÃ³nica,200 mÂ²,195 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
918604725,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918604725-casa-sola-en-venta-stacia-_JM,"$1,554,000",Jesús Maria,La Estancia,119 m²,121 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1388077418,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1388077418-casa-sola-en-venta-el-rosedal-_JM,"$1,290,000",Aguascalientes,El Rosedal,90 m²,95 m²,,3,2,,,,,0 años,,,,,,,,,,,,,,,,
1419562949,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419562949-casa-sola-en-venta-residencial-tahona-_JM,"$3,350,000",Aguascalientes,Fraccionamiento Residencial Altaria,167 mÂ²,250 mÂ²,,,,,,,,,,3,3,0 aÃ±os,,,,,,,,,,,,
1419344255,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419344255-casa-sola-en-venta-la-herradura-_JM,"$14,500,000",Aguascalientes,Campestre La Herradura,760 m²,669 m²,,4,6,,,,,0 años,,,,,,,,,,,,,,,,
1419650891,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419650891-casa-sola-en-venta-las-plazas-_JM,"$2,800,000",Aguascalientes,Las Plazuelas,135 m²,173 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1411364868,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1411364868-casa-sola-en-venta-quintas-de-monticello-_JM,"$3,300,000",Jesús Maria,Quintas De Monticello,191 m²,199 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1397974654,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1397974654-casa-sola-en-venta-jardines-del-parque-_JM,"$4,300,000",Aguascalientes,Jardines Del Parque,288 m²,310 m²,,6,4,,,,,0 años,,,,,,,,,,,,,,,,
1378199857,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1378199857-casa-sola-en-venta-vergel-de-la-cantera-_JM,"$2,904,340",Aguascalientes,Insurgentes,190 m²,148 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1403085035,aguascalientes,hurban,https://casa.metroscubicos.com/MLM-1403085035-hurban-vende-casa-al-sur-de-la-ciudad-de-aguascalientes-_JM,"$1,964,200",Aguascalientes,Villa Sur,128 m²,128 m²,6,3,3,,,,,,,,,,,,,,,,,,,,,
1390366326,aguascalientes,residencias,https://casa.metroscubicos.com/MLM-1390366326-residencias-en-venta-en-country-san-miguel-aguascalientes-_JM,"$4,700,000",Aguascalientes,Salto De Los Salados,1000 m²,280 m²,,3,3,2,,,,1 años,,,,,,,,,,,,,,,,
1421777601,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1421777601-casa-en-condominio-los-encinos-ensenada-remate-oportunidad-de-negocio-_JM,"U$S38,502",Aguascalientes,Los Encinos,125 m²,,,3,1,1,,,,0 años,0 MXN,,,,,,,,,,,,,,,
1419631965,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631965-casa-sola-en-venta-trojes-de-santelmo-_JM,"$2,680,000",Aguascalientes,Trojes De Oriente,135 m²,165 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1419574875,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419574875-casa-sola-en-venta-q-campestre-_JM,"$3,300,000",Aguascalientes,Campestre Estrella,206 m²,232 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1419631738,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419631738-casa-sola-en-venta-tierra-verde-_JM,"$7,300,000",Aguascalientes,Aguascalientes,333 m²,350 m²,,6,5,,,,,0 años,,,,,,,,,,,,,,,,
1403901709,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1403901709-casa-sola-en-venta-alcazar-residencial-_JM,"$2,350,000",Jesús Maria,Fraccionamiento Alcázar Residencial,180 m²,132 m²,,3,3,,,,,0 años,,,,,,,,,,,,,,,,
1340237564,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1340237564-casa-sola-en-venta-rancho-santa-monica-_JM,"$2,690,000",Aguascalientes,Rancho Santa MÃ³nica,200 mÂ²,195 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
918607078,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918607078-casa-sola-en-venta-paseos-de-aguascalientes-_JM,"$1,708,000",Jesús Maria,Paseos De Aguascalientes,119 m²,147 m²,,4,3,,,,,1 años,,,,,,,,,,,,,,,,
918599818,aguascalientes,casa,https://casa.metroscubicos.com/MLM-918599818-casa-sola-en-venta-mangata-_JM,"$1,711,000",Aguascalientes,La Mancha,102 m²,115 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1411020850,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1411020850-casa-en-condominio-en-venta-en-jardines-del-lago-aguascalientes-aguascalientes-_JM,"$13,000,000",Aguascalientes,Jardines Del Lago,1000 m²,650 m²,,4,5,4,,,,12 años,,,,,,,,,,,,,,,,
1422081963,aguascalientes,ventga,https://casa.metroscubicos.com/MLM-1422081963-ventga-casa-en-remate-palma-canaria-aguascalientes-2-recamaras-_JM,"$493,880",Aguascalientes,Bajío De las Palmas,75 m²,,,2,1,1,,,,8 años,0 MXN,,,,,,,,,,,,,,,
1416127469,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1416127469-casa-sola-en-venta-reserva-quetzales-_JM,"$999,000",San Francisco De Los Romo,Sendero de los Quetzales,102 mÂ²,64 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1415903038,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1415903038-casa-en-venta-en-la-cartuja-jesus-maria-aguascalientes-dcch-_JM,"$587,941",Jesús Maria,La Cartuja,100 m²,120 m²,,2,2,1,,2,,12 años,,,,,,,,,,,,,,,,
1392400277,aguascalientes,venta,https://casa.metroscubicos.com/MLM-1392400277-venta-de-casa-en-jesus-maria-_JM,"$899,000",Jesús Maria,Fraccionamiento Residencial Jesús María,92.01 m²,61.14 m²,,3,1,1,,,,14 años,,,,,,,,,,,,,,,,
1367726267,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1367726267-casa-en-colonia-la-escalera-municipio-jesus-maria-aguascalientes-_JM,"$311,231",Jesús Maria,Colonia La Escalera,90 m²,45 m²,,2,1,,,,,,,,,,,,,,,,,,,,,
1419593992,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419593992-casa-sola-en-venta-el-salto-de-los-salado-_JM,"$5,999,999",Aguascalientes,El Salto de los Salado,1531 m²,450 m²,,4,5,,,,,0 años,,,,,,,,,,,,,,,,
1419651136,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419651136-casa-sola-en-venta-bosque-sereno-_JM,"$2,350,000",Aguascalientes,La Querencia,136 m²,187 m²,,4,3,,,,,0 años,,,,,,,,,,,,,,,,
1419465936,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419465936-casa-sola-en-venta-mangata-_JM,"$1,645,000",Aguascalientes,La Mancha,102 mÂ²,117 mÂ²,,,,,,,,,,4,3,0 aÃ±os,,,,,,,,,,,,
1419574851,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419574851-casa-sola-en-venta-tahona-residencial-_JM,"$2,530,000",Aguascalientes,Fraccionamiento Residencial Altaria,148 mÂ²,168 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1419638227,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1419638227-casa-sola-en-venta-reserva-quetzales-_JM,"$1,107,000",San Francisco De Los Romo,Sendero de los Quetzales,102 mÂ²,88 mÂ²,,,,,,,,,,3,2,0 aÃ±os,,,,,,,,,,,,
1414131245,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1414131245-casa-sola-en-venta-residencial-san-nicolas-_JM,"$3,900,000",Aguascalientes,Villas De San Francisco,200 m²,274 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1404705435,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1404705435-casa-sola-en-venta-rancho-santa-monica-_JM,"$2,444,000",Aguascalientes,Rancho Santa Mónica,126 m²,145 m²,,3,4,,,,,0 años,,,,,,,,,,,,,,,,
1390379735,aguascalientes,casa,https://casa.metroscubicos.com/MLM-1390379735-casa-en-venta-en-privada-puerta-real-aguascalientes-_JM,"$2,665,000",Aguascalientes,San José Del Arenal,140 m²,165 m²,,3,3,2,,,,0 años,,,,,,,,,,,,,,,,
