ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote
1390378044,chiapas,casa,https://casa.metroscubicos.com/MLM-1390378044-casa-nueva-en-venta-en-fraccionamiento-haciendas-de-don-ventura-en-don-ventura-san-fernando-chiapas-_JM,"$3,450,000",San Fernando,Fracc. Don Ventura,200 m²,,3,2,,,,,215 m²,,,,,,,,,,,,,,,,,
934265122,chiapas,casa,https://casa.metroscubicos.com/MLM-934265122-casa-tuxtla-gutierrez-_JM,"$1,500,000",Chiapas,Tuxtla Gutiérrez,200 m²,1,4,2,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1314247362,chiapas,casa,https://casa.metroscubicos.com/MLM-1314247362-casa-en-venta-en-la-colonia-santos-_JM,"$3,800,000",Tuxtla Gutiérrez,Santos,273 m²,,,,,,0 años,,412 m²,,,,,,,,,,,,,,,,,
1341453245,chiapas,casa,https://casa.metroscubicos.com/MLM-1341453245-casa-en-venta-col-maestros-de-mexico-_JM,"$3,500,000",San Cristóbal De Las Casas,Maestros De México,301 m²,,11,5,2,,26 años,,270 m²,,,,,,,,,,,,,,,,,
1314195585,chiapas,casa,https://casa.metroscubicos.com/MLM-1314195585-casa-en-venta-de-una-planta-con-560-m2-de-terreno-en-cintala-_JM,"$1,150,000",Cintalapa,RancherÃ­a Urbano MartÃ­nez,560 mÂ²,4,,,4,,,,80 mÂ²,3,1,0 aÃ±os,,,,,,,,,,,,,,
1390371468,chiapas,se,https://casa.metroscubicos.com/MLM-1390371468-se-vende-casa-en-fraccionamiento-residencial-joyas-del-campestre-en-tuxtla-gutierrez-chiapas-_JM,"$19,995,000",Tuxtla Gutiérrez,La Joya,900 m²,,4,4,,,,,860 m²,,,,,,,,,,,,,,,,,
1390397489,chiapas,casa,https://casa.metroscubicos.com/MLM-1390397489-casa-en-venta-con-habitacion-en-planta-baja-ubicada-en-esquina-_JM,"$1,150,000",Tuxtla Gutiérrez,Paulino Aguilar Paniagua,95 m²,,3,2,,,,,112 m²,,,,,,,,,,,,,,,,,
1390397472,chiapas,casa,https://casa.metroscubicos.com/MLM-1390397472-casa-en-venta-en-privada-anna-lucia-sobre-la-5a-poniente-norte-_JM,"$1,600,000",Tuxtla Gutiérrez,Fovissste Paraíso,106 m²,,,,,,,,153 m²,,,,,,,,,,,,,,,,,
1390384437,chiapas,casa,https://casa.metroscubicos.com/MLM-1390384437-casa-en-venta-modelo-montpellier-en-residencial-terranova-_JM,"$2,979,343",Tuxtla Gutiérrez,Fracc. Joyas De Oriente,128 m²,,3,3,,,,,201 m²,,,,,,,,,,,,,,,,,
1390390943,chiapas,se,https://casa.metroscubicos.com/MLM-1390390943-se-vende-casa-en-fraccionamiento-villa-real-_JM,"$1,150,000",Chiapa De Corzo,Villa Real,90 m²,,3,2,,2,,,76 m²,,,,,,,,,,,,,,,,,
1416226398,chiapas,venta,https://casa.metroscubicos.com/MLM-1416226398-venta-de-quinta-con-palapa-en-cabeza-de-toro-chiapas-_JM,"$1,200,000",Tonala,Cabeza De Toro,1700 m²,,2,2,10,,0 años,,120 m²,,,,,,,,,,,,,,,,,
1341561130,chiapas,cabana,https://casa.metroscubicos.com/MLM-1341561130-cabana-ecologica-seminueva-en-venta-col-las-flores-_JM,"$3,500,000",San CristÃ³bal De Las Casas,San Felipe Ecatepec,2013 mÂ²,,,,5,,,,150 mÂ²,1,1,6 aÃ±os,,,,,,,,,,,,,,
1314195555,chiapas,propiedad,https://casa.metroscubicos.com/MLM-1314195555-propiedad-en-venta-para-casa-habitacion-u-oficina-_JM,"$1,950,000",Tuxtla Gutiérrez,Paraíso Ojo De Agua,99 m²,5,3,,1,,5 años,,193 m²,,,,,,,,,,,,,,,,,
1390423488,chiapas,se,https://casa.metroscubicos.com/MLM-1390423488-se-vende-casa-sobre-la-9a-sur-entre-7a-y-8a-oriente-_JM,"$3,200,000",Tuxtla Gutiérrez,Obrera,240 m²,,5,4,,,,,245 m²,,,,,,,,,,,,,,,,,
1390378045,chiapas,residencia,https://casa.metroscubicos.com/MLM-1390378045-residencia-en-venta-a-150-metros-del-blvd-belisario-dominguez-_JM,"$3,700,000",Tuxtla Gutiérrez,Fraccionamiento Tuxtlán Mactumatza,126 m²,,,,,,,,193 m²,,,,,,,,,,,,,,,,,
1314214993,chiapas,rancho,https://casa.metroscubicos.com/MLM-1314214993-rancho-en-venta-de-16-hectareas-ideal-para-ganaderia-_JM,"$3,200,000",Copainala,Ángel Albino Corzo,160000 m²,2,1,1,,,0 años,,1 m²,,,,,,,,,,,,,,,,,
1352767543,chiapas,casa,https://casa.metroscubicos.com/MLM-1352767543-casa-nueva-de-1-nivel-ciudad-maya-berriozabal-2-habitacio-_JM,"$535,000",Berriozabal,Ciudad Maya,119 m²,3,2,1,2,,0 años,,1 m²,,,,,,,,,,,,,,,,,
1390390965,chiapas,ultima,https://casa.metroscubicos.com/MLM-1390390965-ultima-casas-en-pre-venta-con-recamara-en-planta-baja-frente-al-colegio-americano-_JM,"$2,750,000",Tuxtla Gutiérrez,Fraccionamiento Tuxtlán Mactumatza,148 m²,,3,3,,,,,180 m²,,,,,,,,,,,,,,,,,
1390365043,chiapas,se,https://casa.metroscubicos.com/MLM-1390365043-se-vende-casa-_JM,"$4,460,000",Tuxtla Gutiérrez,Fracc. La Esmeralda,304 m²,,4,5,,2,,,271 m²,,,,,,,,,,,,,,,,,
1314215052,chiapas,casa,https://casa.metroscubicos.com/MLM-1314215052-casa-en-venta-en-fracc-privado-real-del-monte-san-cristobal-_JM,"$8,000,000",San CristÃ³bal De Las Casas,Real Del Monte,513 mÂ²,9,,,2,,,,330 mÂ²,4,4,0 aÃ±os,,,,,,,,,,,,,,
962922694,chiapas,casa,https://casa.metroscubicos.com/MLM-962922694-casa-tuxtla-gutierrez-centro-_JM,"$3,000,000",Tuxtla Gutiérrez,Tuxtla Gutiérrez Centro,122 m²,1,3,3,1,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1341461086,chiapas,hotel,https://casa.metroscubicos.com/MLM-1341461086-hotel-productivo-en-venta-col-maya-_JM,"$7,900,000",San CristÃ³bal De Las Casas,Maya,218 mÂ²,,,,4,,,,620 mÂ²,13,13,5 aÃ±os,,,,,,,,,,,,,,
1314311566,chiapas,3,https://casa.metroscubicos.com/MLM-1314311566-3-casas-en-venta-ubicadas-en-fraccionamiento-chulavista--_JM,"$790,000",Chiapa De Corzo,Ribera Las Flechas,90 m²,4,2,1,1,,3 años,,60 m²,,,,,,,,,,,,,,,,,
1420217874,chiapas,casa,https://casa.metroscubicos.com/MLM-1420217874-casa-en-venta-en-fraccionamiento-privado-cumbres-del-sur-sobre-la-12a-poniente-sur-_JM,"$3,350,000",Tuxtla Gutiérrez,Dr.Romeo Rincón,159 m²,,3,3,,,,,275 m²,,,,,,,,,,,,,,,,,
1390403987,chiapas,casa,https://casa.metroscubicos.com/MLM-1390403987-casa-en-venta-en-fraccionamiento-valle-verde-a-tan-solo-15-minutos-de-plaza-cristal-modelo-jade-_JM,"$1,479,000",Tuxtla GutiÃ©rrez,Loma Bonita,90 mÂ²,,,,,,,,105 mÂ²,3,2,,,,,,,,,,,,,,,
922363583,chiapas,casa,https://casa.metroscubicos.com/MLM-922363583-casa-sola-en-venta-lomas-de-mactumatza-_JM,"$32,000,000",Tuxtla Gutiérrez,Mactumactza,10000 m²,,4,6,,,12 años,,1291 m²,,,,,,,,,,,,,,,,,
1392703857,chiapas,se,https://casa.metroscubicos.com/MLM-1392703857-se-vende-casa-a-estrenar-en-fracc-la-victoria-tuxtla-gtz-_JM,"$750,000",Tuxtla Gutiérrez,La Victoria,90 m²,3,2,1,1,,0 años,,53 m²,,,,,,,,,,,,,,,,,
1380563541,chiapas,casa,https://casa.metroscubicos.com/MLM-1380563541-casa-venta-3-recamaras-san-cristobal-de-las-casas-chiapas-gmp-_JM,"$664,000",San Cristóbal De Las Casas,14 De Septiembre,70 m²,,3,1,1,2,10 años,,85 m²,,,,,,,,,,,,,,,,,
1390417016,chiapas,se,https://casa.metroscubicos.com/MLM-1390417016-se-vende-casa-residencial-con-alberca-en-cintalapa-chiapas-_JM,"$5,600,000",Chiapas,Cintalapa,1157 mÂ²,,,,,2,,,326 mÂ²,5,4,,,,,,,,,,,,,,,
934267593,chiapas,casa,https://casa.metroscubicos.com/MLM-934267593-casa-tuxtla-gutierrez-_JM,"$2,000,000",Chiapas,Tuxtla Gutiérrez,180 m²,1,3,3,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1353068134,chiapas,se,https://casa.metroscubicos.com/MLM-1353068134-se-venden-1567-hectareas-de-terreno-en-loma-colorada-cinta-_JM,"$6,268,000",Cintalapa,JardÃ­n Magisterial,156710 mÂ²,,,,,,,,1 mÂ²,,,0 aÃ±os,,,,,,,,,,,,,,
1313050631,chiapas,casa,https://casa.metroscubicos.com/MLM-1313050631-casa-sola-en-venta-fracc-flamboyan-_JM,"$17,000,000",Tuxtla Gutiérrez,Fracc. Joyas De Oriente,1123 m²,,3,6,,,21 años,,500 m²,,,,,,,,,,,,,,,,,
1314215055,chiapas,casa,https://casa.metroscubicos.com/MLM-1314215055-casa-en-venta-en-san-cristobal-con-recamara-en-planta-baja-_JM,"$3,750,000",San Cristóbal De Las Casas,María Auxiliadora,627 m²,5,3,2,4,,25 años,,226 m²,,,,,,,,,,,,,,,,,
952480294,chiapas,casa,https://casa.metroscubicos.com/MLM-952480294-casa-la-vaqueta-berriozabal-_JM,"$4,850,000",Chiapas,Berriozabal,1200 mÂ²,,,,6,,,,1200 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,
1416227012,chiapas,casa,https://casa.metroscubicos.com/MLM-1416227012-casa-en-venta-en-zona-exclusiva-san-cristobal-de-las-casas-chiapas-_JM,"$9,000,000",San Cristóbal De Las Casas,Deportivo San Cristóbal,301 m²,,3,3,5,,15 años,,541 m²,,,,,,,,,,,,,,,,,
1407969595,chiapas,hermosa,https://casa.metroscubicos.com/MLM-1407969595-hermosa-casa-en-venta-_JM,"$2,700,000",Tapachula,Jardines Del Tacana,131.5 m²,,4,5,1,,17 años,,185 m²,,,,,,,,,,,,,,,,,
1390365010,chiapas,casa,https://casa.metroscubicos.com/MLM-1390365010-casa-duplex-estilo-minimalista-en-venta-a-5-min-de-plaza-ambar-_JM,"$720,000",Tuxtla Gutiérrez,San Juan Bautista,60 m²,,2,1,,1,,,60 m²,,,,,,,,,,,,,,,,,
1358545885,chiapas,se,https://casa.metroscubicos.com/MLM-1358545885-se-vende-casa-en-el-primer-cuadro-de-la-ciudad-centro-_JM,"$2,300,000",Tuxtla Gutiérrez,Tuxtla Gutiérrez Centro,220 m²,8,6,2,,,0 años,,201 m²,,,,,,,,,,,,,,,,,
1314240969,chiapas,gran,https://casa.metroscubicos.com/MLM-1314240969-gran-preventa-fracc-itaca-teran-a-tan-solo-7-min-de-plazas-_JM,"$1,550,000",Tuxtla Gutiérrez,Teran,120 m²,6,3,2,2,,0 años,,129 m²,,,,,,,,,,,,,,,,,
1400874497,chiapas,casa,https://casa.metroscubicos.com/MLM-1400874497-casa-en-colonia-maya-chiapas-_JM,"$1,850,000",Tuxtla Gutiérrez,Maya,160 m²,,5,2,1,,40 años,,320 m²,,,,,,,,,,,,,,,,,
1322267902,chiapas,casa,https://casa.metroscubicos.com/MLM-1322267902-casa-ampliacion-ojo-de-agua-_JM,"$1,700,000",Chiapas,San Cristóbal De Las Casas,135 m²,1,2,1,1,,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1401451551,chiapas,se,https://casa.metroscubicos.com/MLM-1401451551-se-vende-propiedad-con-uso-de-suelo-comercial-con-928-m2-de-terreno-sobre-carretera-a-chicoasen-_JM,"$9,200,000",Tuxtla Gutiérrez,San Isidro Buenavista,928 m²,,2,2,,,,,667 m²,,,,,,,,,,,,,,,,,
1390371476,chiapas,casa,https://casa.metroscubicos.com/MLM-1390371476-casa-en-venta-en-el-fracc-jardin-de-las-flores-con-ampliacion-3er-nivel-_JM,"$3,950,000",Tuxtla Gutiérrez,Las Flores,119 m²,,4,4,,,,,248 m²,,,,,,,,,,,,,,,,,
1314189188,chiapas,casa,https://casa.metroscubicos.com/MLM-1314189188-casa-en-venta-en-copoya-con-vista-panoramica-al-cristo-de-co-_JM,"$2,500,000",Tuxtla Gutiérrez,Copoya,382 m²,10,5,5,2,,0 años,,292 m²,,,,,,,,,,,,,,,,,
1414823754,chiapas,se,https://casa.metroscubicos.com/MLM-1414823754-se-vende-casa-en-fraccionamiento-bismark-en-san-cristobal-de-las-casas-chiapas-_JM,"$12,500,000",San Cristóbal De Las Casas,Bismark,1200 m²,,,,,,,,470 m²,,,,,,,,,,,,,,,,,
1414814118,chiapas,casa,https://casa.metroscubicos.com/MLM-1414814118-casa-estilo-campestre-en-corral-de-piedra-san-cristobal-de-las-casas-_JM,"$6,900,000",San CristÃ³bal De Las Casas,Corral De Piedra,600 mÂ²,,,,,2,,,300 mÂ²,2,1,,,,,,,,,,,,,,,
1390403996,chiapas,casa,https://casa.metroscubicos.com/MLM-1390403996-casa-en-venta-con-local-comercial-en-calle-central-norte-de-la-ciudad-_JM,"$2,250,000",Tuxtla Gutiérrez,Miramar,91 m²,,3,2,,,,,150 m²,,,,,,,,,,,,,,,,,
1314221531,chiapas,casa,https://casa.metroscubicos.com/MLM-1314221531-casa-en-preventa-en-plan-de-ayala-sur-muy-cerca-de-la-calza-_JM,"$1,680,000",Tuxtla Gutiérrez,Plan De Ayala,155 m²,6,3,2,1,,0 años,,193 m²,,,,,,,,,,,,,,,,,
1414807972,chiapas,casa,https://casa.metroscubicos.com/MLM-1414807972-casa-con-local-comercial-en-venta-en-teran-_JM,"$1,350,000",Tuxtla Gutiérrez,Teran,102 m²,,2,1,,2,,,102 m²,,,,,,,,,,,,,,,,,
1410885929,chiapas,casa,https://casa.metroscubicos.com/MLM-1410885929-casa-en-venta-en-fraccionamiento-residencial-tulipanes-en-tapachula-chiapas-_JM,"$5,500,000",Chiapas,Tapachula,507 m²,,4,5,,1,,,325 m²,,,,,,,,,,,,,,,,,
934265153,chiapas,casa,https://casa.metroscubicos.com/MLM-934265153-casa-ribera-las-flechas-_JM,"$11,000,000",Chiapa De Corzo,Ribera Las Flechas,542 m²,1,5,7,6,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,
1314221468,chiapas,se,https://casa.metroscubicos.com/MLM-1314221468-se-vende-casa-con-espacio-para-local-san-cristobal-de-las-_JM,"$1,585,000",San Cristóbal De Las Casas,14 De Septiembre,160 m²,5,3,1,1,,0 años,,160 m²,,,,,,,,,,,,,,,,,
952473378,chiapas,bonita,https://casa.metroscubicos.com/MLM-952473378-bonita-cabana-en-sclc-_JM,"$4,500,000",Chiapas,San CristÃ³bal De Las Casas,400 mÂ²,,,,2,,,,400 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,
859903864,chiapas,residencial,https://casa.metroscubicos.com/MLM-859903864-residencial-la-gloria-4-recamaras-amplia-cocina-_JM,"$10,995,000",Tuxtla Gutiérrez,La Gloria,600 m²,10,4,4,,,0 años,,600 m²,,,,,,,,,,,,,,,,,
1390410505,chiapas,se,https://casa.metroscubicos.com/MLM-1390410505-se-vende-casa-en-fraccionamiento-rancho-el-limon-tuxtla-gutierrez-_JM,"$2,620,000",Berriozabal,Berriozabal Centro,661 m²,,5,3,,2,,,661 m²,,,,,,,,,,,,,,,,,
1314247412,chiapas,casa,https://casa.metroscubicos.com/MLM-1314247412-casa-en-venta-en-fraccionamiento-bosques-del-parque-_JM,"$3,000,000",Tuxtla Gutiérrez,Bosques Del Parque,250 m²,7,3,3,3,,0 años,,242 m²,,,,,,,,,,,,,,,,,
1314189159,chiapas,casa,https://casa.metroscubicos.com/MLM-1314189159-casa-en-venta-en-fraccionamiento-residencial-campestre-_JM,"$5,000,000",Tuxtla Gutiérrez,Residencial Campestre,554 m²,7,3,3,3,,0 años,,425 m²,,,,,,,,,,,,,,,,,
1390390961,chiapas,casa,https://casa.metroscubicos.com/MLM-1390390961-casa-en-venta-a-2-cuadras-del-blvd-belisario-dominguez-281-m2-de-terreno-_JM,"$3,450,000",Tuxtla Gutiérrez,Santa Elena,281 m²,,6,4,,2,,,324 m²,,,,,,,,,,,,,,,,,
1390403967,chiapas,casa,https://casa.metroscubicos.com/MLM-1390403967-casa-en-venta-en-copoya-con-vista-panoramica-al-cristo-de-copoya-ejidal-_JM,"$2,500,000",Tuxtla Gutiérrez,Copoya,382 m²,,5,5,,,,,292 m²,,,,,,,,,,,,,,,,,
1390410510,chiapas,casa,https://casa.metroscubicos.com/MLM-1390410510-casa-en-venta-en-esquina-en-fraccionamiento-colinas-del-sur-_JM,"$2,950,000",Tuxtla Gutiérrez,Colinas Del Sur,183 m²,,4,3,,,,,246 m²,,,,,,,,,,,,,,,,,
1390423487,chiapas,casa,https://casa.metroscubicos.com/MLM-1390423487-casa-con-habitacion-en-pbaja-en-venta-a-una-cuadra-de-la-9a-sur-oriente-sur-_JM,"$2,750,000",Tuxtla Gutiérrez,Obrera,187 m²,,6,4,,,,,235 m²,,,,,,,,,,,,,,,,,
1403465433,chiapas,casas,https://casa.metroscubicos.com/MLM-1403465433-casas-en-venta-sobre-la-21-poniente-sur-a-una-cuadra-del-boulevard-belisario-dominguez-_JM,"$2,980,000",Tuxtla Gutiérrez,Penipak,160 m²,,3,3,,,,,219 m²,,,,,,,,,,,,,,,,,
1390423457,chiapas,amplia,https://casa.metroscubicos.com/MLM-1390423457-amplia-casa-en-venta-en-teran-para-casa-habitacion-u-oficina-muy-cerca-del-blvd-belisario-dominguez-_JM,"$3,900,000",Tuxtla Gutiérrez,Teran,495 m²,,5,4,,2,,,400 m²,,,,,,,,,,,,,,,,,
1390371470,chiapas,casa,https://casa.metroscubicos.com/MLM-1390371470-casa-en-preventa-en-plan-de-ayala-sur-muy-cerca-de-la-calzada-al-club-campestre-_JM,"$1,680,000",Tuxtla Gutiérrez,Plan De Ayala Sur,155 m²,,3,2,,,,,193 m²,,,,,,,,,,,,,,,,,
1410880407,chiapas,casa,https://casa.metroscubicos.com/MLM-1410880407-casa-en-venta-con-alberca-en-plan-de-ayala-norte-_JM,"$4,200,000",Tuxtla Gutiérrez,Plan De Ayala,489 m²,,4,4,,,,,241 m²,,,,,,,,,,,,,,,,,
1390371448,chiapas,atencion,https://casa.metroscubicos.com/MLM-1390371448-atencion-empresarios-inversionistas-se-vende-casa-en-el-centro-de-la-ciudad-lado-sur-poniente-_JM,"$6,300,000",Tuxtla Gutiérrez,Barrio El Magueyito,250 m²,,4,3,,,,,200 m²,,,,,,,,,,,,,,,,,
1314202018,chiapas,casa,https://casa.metroscubicos.com/MLM-1314202018-casa-en-venta-modelo-niza-en-residencial-terranova-_JM,"$3,338,193",Tuxtla Gutiérrez,Otros,128 m²,7,4,3,2,,0 años,,216 m²,,,,,,,,,,,,,,,,,
1321849790,chiapas,casa,https://casa.metroscubicos.com/MLM-1321849790-casa-nueva-en-la-colonia-chiapas-solidario-_JM,"$820,000",Tuxtla Gutiérrez,Chiapas Solidario,56 m²,3,2,1,,,0 años,,70 m²,,,,,,,,,,,,,,,,,
1384384145,chiapas,casa,https://casa.metroscubicos.com/MLM-1384384145-casa-con-hermoso-terreno-arbolado-de-1643m2-_JM,"$6,000,000",San Cristóbal De Las Casas,Los Alcanfores,1838 m²,,5,3,7,,15 años,,240 m²,,,,,,,,,,,,,,,,,
1314195532,chiapas,se,https://casa.metroscubicos.com/MLM-1314195532-se-vende-casa-en-zona-centro-san-cristobal-de-las-casas-ch-_JM,"$6,750,000",San Cristóbal De Las Casas,Guadalupe,288 m²,7,3,3,1,,0 años,,288 m²,,,,,,,,,,,,,,,,,
1416126521,chiapas,casa,https://casa.metroscubicos.com/MLM-1416126521-casa-en-venta-en-teran-tuxtla-gutierrez-_JM,"$1,990,000",Tuxtla Gutiérrez,Teran,94 m²,,3,2,1,,0 años,,183 m²,,,,,,,,,,,,,,,,,
1401290878,chiapas,lomas,https://casa.metroscubicos.com/MLM-1401290878-lomas-del-campestre-casa-en-venta-_JM,"$4,290,000",Tuxtla Gutiérrez,Fraccionamiento Lomas del Campestre,302 m²,13,5,4,2,2,25 años,0 MXN,,,,,,,,,,,,,,,,,,
1390365026,chiapas,casa,https://casa.metroscubicos.com/MLM-1390365026-casa-en-venta-de-una-planta-sobre-la-21-poniente-sur-_JM,"$1,390,000",Tuxtla Gutiérrez,Belén,160 m²,,3,2,,,,,110 m²,,,,,,,,,,,,,,,,,
934267556,chiapas,casa,https://casa.metroscubicos.com/MLM-934267556-casa-nueva-reforma-_JM,"$2,000,000",Chiapas,Tuxtla Gutiérrez,300 m²,1,4,3,1,2,5 años,0 MXN,,,,,Norte,,,,,,,,,,,,,
1324675097,chiapas,casa,https://casa.metroscubicos.com/MLM-1324675097-casa-en-venta-en-fraccionamiento-bonanza-_JM,"$1,300,000",Tuxtla GutiÃ©rrez,Residencial Bonanza,148 mÂ²,,,,2,,,,190 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,
1390365050,chiapas,casa,https://casa.metroscubicos.com/MLM-1390365050-casa-en-venta-modelo-toscana-en-residencial-terranova-_JM,"$3,046,272",Tuxtla Gutiérrez,Fracc. Joyas De Oriente,128 m²,,3,2,,,,,203 m²,,,,,,,,,,,,,,,,,
1416232908,chiapas,casa,https://casa.metroscubicos.com/MLM-1416232908-casa-en-montes-azules-san-cristobal-de-las-casas-_JM,"$2,000,000",San Cristóbal De Las Casas,Montes Azules,90 m²,,3,2,1,,3 años,,90 m²,,,,,,,,,,,,,,,,,
1383131737,chiapas,casa,https://casa.metroscubicos.com/MLM-1383131737-casa-en-pre-venta-fraccionamiento-itaca-teran-modelo-maced-_JM,"$1,250,000",Tuxtla Gutiérrez,Teran,120 m²,4,2,2,2,,0 años,,86 m²,,,,,,,,,,,,,,,,,
1346220334,chiapas,casa,https://casa.metroscubicos.com/MLM-1346220334-casa-gran-usuario-centro-sct-chiapas-_JM,"$1,150,000",Tuxtla Gutiérrez,Centro SCT Chiapas,160 m²,1,4,2,1,2,10 años,0 MXN,,,,,Norte,,,,,,,,,,,,,
1400440967,chiapas,casa,https://casa.metroscubicos.com/MLM-1400440967-casa-sola-en-venta-rivera-las-flechas-_JM,"$1,250,000",Tuxtla Gutiérrez,Comisión Federal De Electricidad,160 m²,,2,2,,,0 años,,120 m²,,,,,,,,,,,,,,,,,
1352962265,chiapas,casa,https://casa.metroscubicos.com/MLM-1352962265-casa-sola-en-venta-guadalupe-_JM,"$13,000,000",Comitán De Domínguez,Guadalupe,1680 m²,,6,5,,,0 años,,812 m²,,,,,,,,,,,,,,,,,
1339662731,chiapas,casa,https://casa.metroscubicos.com/MLM-1339662731-casa-sola-en-venta-fracc-los-laureles-_JM,"$14,300,000",Tuxtla Gutiérrez,Los Laureles,1080 m²,,4,4,,,0 años,,582 m²,,,,,,,,,,,,,,,,,
1405136775,chiapas,barrio,https://casa.metroscubicos.com/MLM-1405136775-barrio-de-tlaxcala-2-_JM,"$3,500,000",San Cristóbal De Las Casas,Tlaxcala I,202 m²,,9,3,2,,,,245 m²,,,,,,,,,,,,,,,,,
1390384467,chiapas,casa,https://casa.metroscubicos.com/MLM-1390384467-casa-con-jardin-amplio-muy-bien-ubicado-cerca-de-teran-en-venta-_JM,"$2,400,000",Chiapas,Tuxtla GutiÃ©rrez,158 mÂ²,,,,,2,,,175 mÂ²,3,2,,,,,,,,,,,,,,,
1390403968,chiapas,casa,https://casa.metroscubicos.com/MLM-1390403968-casa-en-venta-modelo-palermo-plus-en-residencial-terranova-_JM,"$2,663,946",Tuxtla Gutiérrez,Fracc. Joyas De Oriente,112 m²,,4,3,,,,,178 m²,,,,,,,,,,,,,,,,,
1314215016,chiapas,casa,https://casa.metroscubicos.com/MLM-1314215016-casa-en-venta-modelo-toscana-en-residencial-terranova-_JM,"$3,046,272",Tuxtla Gutiérrez,Otros,128 m²,6,3,2,2,,0 años,,203 m²,,,,,,,,,,,,,,,,,
1336006356,chiapas,casa,https://casa.metroscubicos.com/MLM-1336006356-casa-sola-en-venta-teran-_JM,"$1,400,000",Tuxtla Gutiérrez,Teran,108 m²,,3,2,,,0 años,,126 m²,,,,,,,,,,,,,,,,,
1417143650,chiapas,preventa,https://casa.metroscubicos.com/MLM-1417143650-preventa-casas-en-villa-toscana-san-cristobal-de-las-casas-_JM,"$3,430,000",San Cristóbal De Las Casas,Fátima,164 m²,2,3,3,1,2,0 años,0 MXN,178 m²,,,,Norte,,,,,,,,,,,,,
1416126885,chiapas,casa,https://casa.metroscubicos.com/MLM-1416126885-casa-en-venta-en-san-cristobal-de-las-casas-chiapas-_JM,"$7,990,000",San Cristóbal De Las Casas,Bismark,824 m²,,6,6,4,,20 años,,450 m²,,,,,,,,,,,,,,,,,
1390397471,chiapas,casa,https://casa.metroscubicos.com/MLM-1390397471-casa-en-venta-en-col-capulines-facil-acceso-al-libramiento-norte-_JM,"$1,490,000",Tuxtla Gutiérrez,Los Capulines III,120 m²,,2,2,,,,,168 m²,,,,,,,,,,,,,,,,,
1314202055,chiapas,casa,https://casa.metroscubicos.com/MLM-1314202055-casa-en-venta-en-agua-azul-zona-norte-oriente-_JM,"$1,780,000",Tuxtla Gutiérrez,Agua Azul,200 m²,12,8,2,1,,0 años,,253 m²,,,,,,,,,,,,,,,,,
1314234517,chiapas,casa,https://casa.metroscubicos.com/MLM-1314234517-casa-en-venta-en-col-santa-elena-_JM,"$3,450,000",Tuxtla Gutiérrez,Santa Elena,281 m²,11,6,4,3,,0 años,,324 m²,,,,,,,,,,,,,,,,,
805501427,chiapas,casa,https://casa.metroscubicos.com/MLM-805501427-casa-en-venta-col-maya-tuxtla-gutierrez-chis-_JM,"$14,000,000",Chiapas,Tuxtla Gutiérrez,205 m²,,6,4,,2,35 años,0 MXN,,,,,,,,,,,,,,,,,,
1373188367,chiapas,se,https://casa.metroscubicos.com/MLM-1373188367-se-vende-casa-en-zona-centro-tuxtla-gutierrez-_JM,"$3,500,000",Tuxtla Gutiérrez,Tuxtla Gutiérrez Centro,161 m²,4,3,1,,,0 años,,161 m²,,,,,,,,,,,,,,,,,
1391235413,chiapas,casa,https://casa.metroscubicos.com/MLM-1391235413-casa-sola-en-venta-plan-de-ayala-ampliacion-sur-_JM,"$650,000",Tuxtla Gutiérrez,Plan De Ayala Sur,450 m²,,1,1,,,0 años,,90 m²,,,,,,,,,,,,,,,,,
1333893385,chiapas,casa,https://casa.metroscubicos.com/MLM-1333893385-casa-sola-en-venta-club-de-golf-campestre-_JM,"$25,000,000",Tuxtla Gutiérrez,Club de Golf Campestre,2850 m²,,4,4,,,0 años,,650 m²,,,,,,,,,,,,,,,,,
952482123,chiapas,bella,https://casa.metroscubicos.com/MLM-952482123-bella-y-confortable-residencia-en-el-cerrillo-sclc-_JM,"U$S970,000",Chiapas,San Cristóbal De Las Casas,1790 m²,,6,6,4,,21 años,,400 m²,,,,,,,,,,,,,,,,,
1385303321,chiapas,atencion,https://casa.metroscubicos.com/MLM-1385303321-atencion-inversionistas-se-vende-casa-en-el-centro-de-la-ciu-_JM,"$6,300,000",Tuxtla Gutiérrez,El Cerrito,250 m²,7,4,3,3,,0 años,,200 m²,,,,,,,,,,,,,,,,,
